episode,steps,return_train,return_plot,actual_score,avg_train_100,avg_plot_100,avg_score_100,max_plot,ecoef,play_ratio
25100,198500,167.94666666666666,206.0,206.0,455.2614666666666,387.75,387.75,1588.0,0.025696202531645573,0.625
25200,199293,361.90666666666664,219.0,219.0,487.1680000000001,391.7,391.7,1588.0,0.025696202531645573,0.625
25300,200089,444.8933333333333,347.0,347.0,437.7068000000001,372.55,372.55,1588.0,0.025696202531645573,0.8333333333333334
25400,200883,601.4000000000001,447.0,447.0,398.2497333333333,348.97,348.97,1588.0,0.025189873417721522,0.625
25500,201673,454.76,403.0,403.0,430.13826666666665,358.45,358.45,1588.0,0.025189873417721522,0.625
25600,202460,335.6533333333333,282.0,282.0,429.7125333333334,373.18,373.18,1588.0,0.025189873417721522,0.625
25700,203249,228.96000000000004,288.0,288.0,432.4428,382.27,382.27,1588.0,0.025189873417721522,0.625
25800,204035,333.74666666666667,427.0,427.0,466.3581333333332,381.08,381.08,1588.0,0.025189873417721522,0.625
25900,204828,735.7066666666667,520.0,520.0,459.42119999999994,364.11,364.11,1588.0,0.024683544303797468,0.625
26000,205621,311.2,434.0,434.0,447.52453333333324,376.64,376.64,1588.0,0.024683544303797468,0.625
26100,206409,492.35999999999996,363.0,363.0,429.9533333333334,370.96,370.96,1588.0,0.024683544303797468,0.625
26200,207203,450.90666666666664,396.0,396.0,422.1954666666668,381.6,381.6,1588.0,0.024683544303797468,0.625
26300,208000,855.4266666666667,589.0,589.0,428.46039999999994,351.63,351.63,1588.0,0.024683544303797468,0.625
26400,208784,1146.8933333333334,803.0,803.0,467.21613333333335,386.07,386.07,1588.0,0.024683544303797468,0.625
26500,209573,349.97333333333336,390.0,390.0,441.8425333333333,368.11,368.11,1588.0,0.02417721518987342,0.625
26600,210357,538.9466666666667,279.0,279.0,432.3937333333334,374.47,374.47,1588.0,0.02417721518987342,0.625
26700,211137,525.8133333333333,506.0,506.0,441.3937333333334,382.97,382.97,1588.0,0.02417721518987342,0.625
26800,211919,304.88,206.0,206.0,411.52973333333335,356.79,356.79,1588.0,0.02417721518987342,0.625
26900,212711,284.6533333333333,185.0,185.0,411.0973333333333,339.96,339.96,1588.0,0.02417721518987342,0.625
27000,213501,473.0,603.0,603.0,424.44973333333337,372.01,372.01,1588.0,0.02367088607594937,0.7142857142857143
27100,214285,497.21333333333337,423.0,423.0,457.36519999999996,366.91,366.91,1588.0,0.02367088607594937,0.625
27200,215073,522.4533333333333,446.0,446.0,424.36280000000005,373.69,373.69,1588.0,0.02367088607594937,0.625
27300,215862,720.96,388.0,388.0,430.4085333333333,333.96,333.96,1588.0,0.02367088607594937,0.625
27400,216646,458.49333333333334,239.0,239.0,435.37159999999994,362.45,362.45,1588.0,0.02367088607594937,0.625
27500,217433,370.5466666666666,367.0,367.0,435.25586666666663,365.57,365.57,1588.0,0.023164556962025316,0.625
27600,218211,-104.24000000000001,238.0,238.0,418.38373333333334,367.72,367.72,1588.0,0.023164556962025316,0.625
27700,219005,-32.64000000000003,314.0,314.0,446.5686666666666,375.73,375.73,1588.0,0.023164556962025316,0.625
27800,219794,633.5333333333333,457.0,457.0,409.5241333333334,349.09,349.09,1588.0,0.023164556962025316,0.7142857142857143
27900,220579,319.4666666666667,226.0,226.0,452.7314666666667,386.14,386.14,1588.0,0.023164556962025316,0.625
28000,221372,415.0666666666667,344.0,344.0,429.2013333333333,350.72,350.72,1588.0,0.02265822784810127,0.625
28100,222167,455.3066666666667,226.0,226.0,438.006,366.09,366.09,1588.0,0.02265822784810127,0.625
28200,222959,607.9466666666667,506.0,506.0,421.03293333333335,361.69,361.69,1588.0,0.02265822784810127,0.625
28300,223750,165.0,171.0,171.0,427.90053333333327,362.54,362.54,1588.0,0.02265822784810127,0.625
28400,224547,420.42666666666673,200.0,200.0,445.6157333333334,368.98,368.98,1588.0,0.02265822784810127,0.7142857142857143
28500,225339,308.66666666666663,362.0,362.0,448.07493333333315,371.88,371.88,1588.0,0.022151898734177215,0.625
28600,226132,461.93333333333334,289.0,289.0,420.6426666666666,336.54,336.54,1588.0,0.022151898734177215,0.625
28700,226923,597.2133333333334,359.0,359.0,419.60759999999993,353.41,353.41,1588.0,0.022151898734177215,0.625
28800,227719,519.6533333333334,240.0,240.0,412.2616,353.84,353.84,1588.0,0.022151898734177215,0.625
28900,228514,410.28,423.0,423.0,437.2409333333333,370.45,370.45,1588.0,0.022151898734177215,0.625
29000,229310,172.58666666666667,232.0,232.0,430.6414666666667,330.31,330.31,1588.0,0.022151898734177215,0.8333333333333334
29100,230105,238.27999999999997,287.0,287.0,440.92706666666663,373.11,373.11,1588.0,0.021645569620253168,0.625
29200,230896,245.33333333333331,206.0,206.0,449.57653333333326,367.98,367.98,1588.0,0.021645569620253168,0.625
29300,231684,183.26666666666662,333.0,333.0,470.8570666666667,395.76,395.76,1588.0,0.021645569620253168,0.625
29400,232480,723.9466666666667,454.0,454.0,430.7037333333334,352.3,352.3,1588.0,0.021645569620253168,0.625
29500,233279,395.82666666666665,363.0,363.0,431.3064,366.14,366.14,1588.0,0.021645569620253168,0.625
29600,234069,315.6,512.0,512.0,416.92746666666665,374.9,374.9,1588.0,0.021139240506329118,0.625
29700,234865,537.8133333333333,354.0,354.0,501.97333333333336,402.64,402.64,1588.0,0.021139240506329118,0.625
29800,235661,409.44000000000005,298.0,298.0,444.5238666666667,351.45,351.45,1588.0,0.021139240506329118,0.625
29900,236456,308.72,284.0,284.0,412.1566666666667,349.99,349.99,1588.0,0.021139240506329118,0.625
30000,237253,203.4,219.0,219.0,484.4169333333334,374.41,374.41,1588.0,0.021139240506329118,0.625
30100,238048,457.6,532.0,532.0,431.50613333333337,369.08,369.08,1588.0,0.020632911392405064,0.625
30200,238842,242.36,141.0,141.0,440.61413333333337,380.74,380.74,1588.0,0.020632911392405064,0.625
30300,239636,235.29333333333335,211.0,211.0,458.99480000000005,384.01,384.01,1588.0,0.020632911392405064,0.625
30400,240432,477.5333333333333,475.0,475.0,450.4133333333333,361.44,361.44,1588.0,0.020632911392405064,0.625
30500,241228,191.0933333333333,252.0,252.0,406.89359999999994,347.52,347.52,1588.0,0.020632911392405064,0.625
30600,242026,495.7733333333333,355.0,355.0,406.44173333333333,344.09,344.09,1588.0,0.020126582278481017,0.625
30700,242823,530.3466666666667,304.0,304.0,429.4017333333333,350.29,350.29,1588.0,0.020126582278481017,0.625
30800,243612,1316.6133333333332,1268.0,1268.0,423.0345333333334,354.03,354.03,1588.0,0.020126582278481017,0.625
30900,244402,42.599999999999966,191.0,191.0,422.98560000000003,371.98,371.98,1588.0,0.020126582278481017,0.625
31000,245200,162.07999999999998,142.0,142.0,414.9022666666668,349.67,349.67,1588.0,0.020126582278481017,0.7142857142857143
31100,245989,386.04,405.0,405.0,424.0674666666666,354.66,354.66,1588.0,0.019620253164556962,0.625
31200,246783,606.2933333333333,324.0,324.0,432.91013333333336,346.62,346.62,1588.0,0.019620253164556962,0.625
31300,247578,555.5333333333333,345.0,345.0,459.96893333333327,379.91,379.91,1588.0,0.019620253164556962,0.625
31400,248377,468.70666666666665,373.0,373.0,429.9345333333333,362.65,362.65,1588.0,0.019620253164556962,0.625
31500,249171,665.36,512.0,512.0,433.77960000000013,353.47,353.47,1588.0,0.019620253164556962,0.625
31600,249969,243.88000000000002,207.0,207.0,441.68280000000004,370.65,370.65,1588.0,0.019113924050632912,0.625
31700,250767,459.1733333333333,448.0,448.0,439.39213333333333,374.23,374.23,1588.0,0.019113924050632912,0.625
31800,251566,-149.57333333333332,152.0,152.0,406.8656,361.62,361.62,1588.0,0.019113924050632912,0.625
31900,252357,812.5333333333333,466.0,466.0,388.0514666666666,330.74,330.74,1588.0,0.019113924050632912,0.625
32000,253143,831.9866666666667,603.0,603.0,428.6556,388.61,388.61,1588.0,0.019113924050632912,0.625
32100,253937,279.37333333333333,195.0,195.0,492.5477333333334,385.7,385.7,1588.0,0.019113924050632912,0.625
32200,254727,656.88,496.0,496.0,431.1429333333333,349.06,349.06,1588.0,0.01860759493670886,0.625
32300,255524,344.58666666666664,212.0,212.0,426.664,353.8,353.8,1588.0,0.01860759493670886,0.625
32400,256322,277.49333333333334,360.0,360.0,412.92479999999995,337.98,337.98,1588.0,0.01860759493670886,0.625
32500,257119,391.2933333333333,343.0,343.0,424.7522666666667,358.54,358.54,1588.0,0.01860759493670886,0.625
32600,257913,587.28,360.0,360.0,433.0173333333333,358.04,358.04,1588.0,0.01860759493670886,0.625
32700,258711,344.6666666666667,364.0,364.0,412.37053333333336,355.85,355.85,1588.0,0.01810126582278481,0.625
32800,259509,249.68,284.0,284.0,439.564,357.7,357.7,1588.0,0.01810126582278481,0.625
32900,260300,428.26666666666665,436.0,436.0,410.47866666666664,371.02,371.02,1588.0,0.01810126582278481,0.625
33000,261089,934.3866666666668,785.0,785.0,459.95439999999996,409.06,409.06,1588.0,0.01810126582278481,0.625
33100,261889,263.1333333333333,207.0,207.0,428.1436000000001,378.01,378.01,1588.0,0.01810126582278481,0.625
33200,262679,474.1066666666666,424.0,424.0,417.14760000000007,351.79,351.79,1588.0,0.01759493670886076,0.625
33300,263473,409.2266666666666,546.0,546.0,459.22933333333344,364.64,364.64,1588.0,0.01759493670886076,0.625
33400,264267,441.15999999999997,427.0,427.0,430.8133333333333,358.68,358.68,1588.0,0.01759493670886076,0.625
33500,265057,735.32,353.0,353.0,442.23999999999995,382.08,382.08,1588.0,0.01759493670886076,0.625
33600,265849,133.49333333333334,324.0,324.0,429.5178666666667,350.34,350.34,1588.0,0.01759493670886076,0.625
33700,266646,214.2266666666667,307.0,307.0,409.33240000000006,350.79,350.79,1588.0,0.01708860759493671,0.625
33800,267438,173.61333333333334,137.0,137.0,442.04960000000005,359.18,359.18,1588.0,0.01708860759493671,0.625
33900,268233,1269.7466666666667,1219.0,1219.0,478.9668,385.33,385.33,1588.0,0.01708860759493671,0.625
34000,269029,653.7733333333333,371.0,371.0,428.1081333333334,351.35,351.35,1588.0,0.01708860759493671,0.625
34100,269826,628.16,480.0,480.0,414.9597333333333,351.78,351.78,1588.0,0.01708860759493671,0.625
34200,270616,232.6,291.0,291.0,446.7432,371.1,371.1,1588.0,0.01658227848101266,0.625
34300,271414,818.8133333333333,635.0,635.0,392.33039999999994,331.08,331.08,1588.0,0.01658227848101266,0.625
34400,272210,-102.78666666666675,183.0,183.0,427.7785333333333,352.63,352.63,1588.0,0.01658227848101266,0.625
34500,273008,826.3066666666666,743.0,743.0,422.7310666666666,356.87,356.87,1588.0,0.01658227848101266,0.625
34600,273806,431.81333333333333,324.0,324.0,414.6322666666666,348.84,348.84,1588.0,0.01658227848101266,0.625
34700,274602,119.2933333333333,279.0,279.0,456.73253333333344,390.48,390.48,1588.0,0.01607594936708861,0.625
34800,275396,257.6933333333334,227.0,227.0,422.1997333333334,355.8,355.8,1588.0,0.01607594936708861,0.625
34900,276195,606.3466666666667,424.0,424.0,429.2901333333333,349.38,349.38,1588.0,0.01607594936708861,0.625
35000,276988,516.3333333333334,371.0,371.0,466.0585333333334,369.33,369.33,1588.0,0.01607594936708861,0.625
35100,277778,1120.2533333333333,899.0,899.0,446.56239999999997,377.96,377.96,1588.0,0.01607594936708861,0.625
35200,278576,208.4933333333333,307.0,307.0,456.48533333333324,381.48,381.48,1588.0,0.015569620253164558,0.625
35300,279366,428.24,344.0,344.0,433.7609333333333,349.07,349.07,1588.0,0.015569620253164558,0.625
35400,280163,-22.146666666666675,287.0,287.0,435.4321333333334,366.39,366.39,1588.0,0.015569620253164558,0.625
35500,280954,773.8666666666667,552.0,552.0,443.8985333333333,391.23,391.23,1588.0,0.015569620253164558,0.625
35600,281749,729.0266666666666,651.0,651.0,406.27653333333336,354.12,354.12,1588.0,0.015569620253164558,0.625
35700,282545,588.6133333333333,412.0,412.0,454.5894666666667,385.71,385.71,1588.0,0.015569620253164558,0.625
35800,283344,405.4133333333333,448.0,448.0,443.5417333333333,375.21,375.21,1588.0,0.015063291139240507,0.625
35900,284140,490.38666666666666,325.0,325.0,444.6668,364.05,364.05,1588.0,0.015063291139240507,0.625
36000,284935,635.3466666666667,331.0,331.0,425.1135999999999,341.8,341.8,1588.0,0.015063291139240507,0.625
36100,285734,275.1066666666667,369.0,369.0,430.65986666666663,364.57,364.57,1588.0,0.015063291139240507,0.625
36200,286530,619.1333333333333,453.0,453.0,445.68240000000003,392.62,392.62,1588.0,0.015063291139240507,0.625
36300,287325,596.6533333333333,551.0,551.0,445.0029333333334,380.5,380.5,1588.0,0.014556962025316457,0.625
36400,288120,346.37333333333333,308.0,308.0,431.2597333333334,354.34,354.34,1588.0,0.014556962025316457,0.625
36500,288919,156.7866666666667,267.0,267.0,417.4422666666667,339.77,339.77,1588.0,0.014556962025316457,0.625
36600,289715,143.17333333333335,188.0,188.0,431.14133333333336,381.12,381.12,1588.0,0.014556962025316457,0.625
36700,290511,779.3199999999999,631.0,631.0,425.56880000000007,367.88,367.88,1588.0,0.014556962025316457,0.625
36800,291305,390.92,141.0,141.0,458.9925333333333,369.7,369.7,1588.0,0.014050632911392406,0.625
36900,292104,672.76,433.0,433.0,453.8128,377.4,377.4,1588.0,0.014050632911392406,0.625
37000,292902,1009.0799999999999,821.0,821.0,435.6697333333334,357.97,357.97,1588.0,0.014050632911392406,0.625
37100,293700,782.6933333333334,568.0,568.0,503.4832,389.42,389.42,1588.0,0.014050632911392406,0.625
37200,294497,634.8666666666667,287.0,287.0,455.9685333333335,385.48,385.48,1588.0,0.014050632911392406,0.625
37300,295292,291.62666666666667,360.0,360.0,416.5861333333333,381.64,381.64,1588.0,0.013544303797468356,0.625
37400,296084,351.84000000000003,204.0,204.0,429.9142666666666,360.49,360.49,1588.0,0.013544303797468356,0.625
37500,296880,404.62666666666667,239.0,239.0,471.1034666666667,386.32,386.32,1588.0,0.013544303797468356,0.625
37600,297673,663.9466666666667,436.0,436.0,451.8278666666667,374.15,374.15,1588.0,0.013544303797468356,0.625
37700,298472,598.1866666666667,574.0,574.0,455.7318666666667,378.43,378.43,1588.0,0.013544303797468356,0.625
37800,299268,613.76,272.0,272.0,419.35706666666664,365.62,365.62,1588.0,0.013037974683544305,0.625
37900,300067,588.2933333333333,372.0,372.0,457.5417333333334,359.93,359.93,1588.0,0.013037974683544305,0.625
38000,300861,435.73333333333335,402.0,402.0,415.81546666666657,386.36,386.36,1588.0,0.013037974683544305,0.8333333333333334
38100,301658,179.22666666666666,236.0,236.0,433.43626666666665,369.3,369.3,1588.0,0.013037974683544305,0.625
38200,302455,496.56,432.0,432.0,480.2774666666666,401.79,401.79,1588.0,0.013037974683544305,0.625
38300,303250,619.6266666666667,452.0,452.0,440.24106666666665,364.76,364.76,1588.0,0.012531645569620255,0.625
38400,304045,413.09333333333336,312.0,312.0,440.4885333333334,343.98,343.98,1588.0,0.012531645569620255,0.625
38500,304839,500.7733333333333,408.0,408.0,407.38346666666666,348.98,348.98,1588.0,0.012531645569620255,0.625
38600,305635,584.9333333333334,414.0,414.0,409.50919999999996,366.57,366.57,1588.0,0.012531645569620255,0.625
38700,306432,127.22666666666667,182.0,182.0,454.40733333333344,385.83,385.83,1588.0,0.012531645569620255,0.625
38800,307228,1198.3733333333334,1036.0,1036.0,422.51373333333345,358.83,358.83,1588.0,0.012025316455696204,0.625
38900,308025,411.5866666666667,495.0,495.0,459.5310666666667,394.51,394.51,1588.0,0.012025316455696204,0.625
39000,308819,546.0,376.0,376.0,466.5973333333334,392.92,392.92,1588.0,0.012025316455696204,0.625
39100,309618,466.68000000000006,267.0,267.0,438.33600000000007,368.46,368.46,1588.0,0.012025316455696204,0.625
39200,310412,398.08,302.0,302.0,444.6002666666667,369.74,369.74,1588.0,0.012025316455696204,0.625
39300,311208,630.68,619.0,619.0,437.9025333333334,371.97,371.97,1588.0,0.012025316455696204,0.625
39400,312006,991.4266666666666,661.0,661.0,452.5904,361.8,361.8,1588.0,0.011518987341772154,0.625
39500,312804,210.54666666666668,251.0,251.0,438.6008,374.8,374.8,1588.0,0.011518987341772154,0.625
39600,313600,89.25333333333327,480.0,480.0,444.0300000000001,360.95,360.95,1588.0,0.011518987341772154,0.625
39700,314394,498.85333333333335,480.0,480.0,437.2325333333333,374.4,374.4,1588.0,0.011518987341772154,0.625
39800,315191,532.1466666666668,279.0,279.0,481.7345333333334,385.81,385.81,1588.0,0.011518987341772154,0.625
39900,315990,152.77333333333334,332.0,332.0,438.4751999999999,391.86,391.86,1588.0,0.011012658227848103,0.625
40000,316781,54.67999999999998,221.0,221.0,472.12800000000004,389.44,389.44,1588.0,0.011012658227848103,0.625
40100,317577,329.15999999999997,323.0,323.0,478.88199999999995,400.57,400.57,1588.0,0.011012658227848103,0.625
40200,318375,648.0933333333334,393.0,393.0,415.6210666666666,356.06,356.06,1588.0,0.011012658227848103,0.625
40300,319164,117.52000000000001,174.0,174.0,428.95293333333325,356.79,356.79,1588.0,0.011012658227848103,0.625
40400,319963,464.41333333333336,285.0,285.0,447.86893333333336,363.21,363.21,1588.0,0.010506329113924052,0.625
