episode,steps,return_train,return_plot,actual_score,avg_train_100,avg_plot_100,avg_score_100,max_plot,ecoef,coef_dis
26300,188005,260.02,206.0,214.0,341.9616,308.35,316.34,1275.0,0.03536585365853659,0.8
26400,188807,237.73999999999998,183.0,187.0,312.60010000000005,283.32,291.45,1275.0,0.035040650406504066,0.8
26500,189621,314.98,383.0,395.0,307.5002,282.02,290.08,1275.0,0.035040650406504066,0.8
26600,190430,244.93,207.0,215.0,320.70220000000006,293.94,301.76,1275.0,0.035040650406504066,0.8
26700,191235,256.72,343.0,352.0,311.0881,276.1,283.92,1275.0,0.035040650406504066,0.8
26800,192058,730.0899999999999,729.0,734.0,328.2449,284.45,292.11,1275.0,0.035040650406504066,0.8
26900,192881,310.89,242.0,252.0,322.9403,291.03,299.37,1275.0,0.03471544715447154,0.8
27000,193698,231.14000000000001,204.0,211.0,290.1341,258.1,266.36,1275.0,0.03471544715447154,0.8
27100,194504,384.68000000000006,325.0,336.0,335.5391,301.45,309.39,1275.0,0.03471544715447154,0.8
27200,195305,288.86,352.0,359.0,340.44120000000004,306.32,314.45,1275.0,0.03471544715447154,0.8
27300,196124,239.27999999999997,302.0,312.0,306.3595,263.69,271.7,1275.0,0.03471544715447154,0.8
27400,196938,324.82,237.0,248.0,343.3349,312.21,319.74,1275.0,0.03439024390243903,0.8
27500,197775,322.53999999999996,252.0,257.0,355.0286,322.82,330.61,1275.0,0.03439024390243903,0.8
27600,198591,402.26,327.0,336.0,356.0374,312.9,320.85,1275.0,0.03439024390243903,0.8
27700,199419,479.38,372.0,379.0,337.7809999999999,294.36,302.32,1275.0,0.03439024390243903,0.8
27800,200252,313.71,227.0,236.0,305.60880000000003,275.42,283.56,1275.0,0.03439024390243903,0.8
27900,201099,305.5,287.0,298.0,309.57710000000003,268.17,275.95,1275.0,0.03406504065040651,0.8
28000,201932,977.15,870.0,880.0,323.5624,298.57,306.21,1275.0,0.03406504065040651,0.8
28100,202762,340.32,272.0,278.0,331.8674,292.55,300.45,1275.0,0.03406504065040651,0.8
28200,203593,588.66,564.0,574.0,331.1471000000001,303.58,311.08,1275.0,0.03406504065040651,0.8
28300,204437,143.38,187.0,195.0,335.5354,298.67,306.83,1275.0,0.03406504065040651,0.8
28400,205316,230.14,201.0,207.0,322.2129,296.96,304.41,1275.0,0.03373983739837399,0.8
28500,206166,238.39,249.0,257.0,334.4888,301.47,308.88,1275.0,0.03373983739837399,0.8
28600,206997,419.14,323.0,331.0,336.4753999999999,299.92,306.97,1275.0,0.03373983739837399,0.8
28700,207841,267.52,149.0,155.0,311.3809,280.92,288.46,1275.0,0.03373983739837399,0.8
28800,208679,328.51,279.0,291.0,324.5725,295.46,303.38,1275.0,0.03373983739837399,0.8
28900,209536,304.02,229.0,235.0,332.72149999999993,294.1,301.46,1275.0,0.033414634146341465,0.8
29000,210393,1129.44,1072.0,1084.0,329.01309999999995,300.36,307.25,1275.0,0.033414634146341465,0.8
29100,211271,437.0,462.0,468.0,317.18219999999997,287.02,293.96,1275.0,0.033414634146341465,0.8
29200,212122,275.43,212.0,217.0,309.18430000000006,269.11,276.11,1275.0,0.033414634146341465,0.8
29300,212979,272.27,214.0,219.0,331.1775999999999,294.92,301.85,1275.0,0.033414634146341465,0.8
29400,213820,364.65999999999997,332.0,340.0,327.48830000000004,293.79,301.36,1671.0,0.03308943089430895,0.8
29500,214667,211.25,193.0,199.0,308.8306,281.19,288.36,1671.0,0.03308943089430895,0.8
29600,215524,410.3,366.0,375.0,325.8922,293.85,301.15,1671.0,0.03308943089430895,0.8
29700,216406,325.45,275.0,284.0,338.44520000000006,308.31,315.41,1671.0,0.03308943089430895,0.8
29800,217244,194.62,171.0,184.0,344.8182,311.18,318.2,1671.0,0.03276422764227642,0.8
29900,218115,536.1800000000001,511.0,519.0,318.48220000000003,285.76,292.84,1671.0,0.03276422764227642,0.8
30000,218984,458.58,352.0,358.0,340.296,305.61,312.71,1671.0,0.03276422764227642,0.8
30100,219869,377.93,316.0,324.0,323.4204,286.92,293.86,1671.0,0.03276422764227642,0.8
30200,220743,163.14,109.0,110.0,320.3558,291.18,297.86,1671.0,0.03276422764227642,0.8
30300,221615,378.85,343.0,351.0,334.86699999999996,298.41,305.86,1671.0,0.032439024390243903,0.8
30400,222502,324.76,300.0,312.0,320.2537,282.68,290.28,1671.0,0.032439024390243903,0.8
30500,223368,377.47,337.0,344.0,332.3251,293.15,300.34,1671.0,0.032439024390243903,0.8
30600,224269,299.91999999999996,331.0,335.0,334.9694,297.37,304.82,1671.0,0.032439024390243903,0.8
30700,225152,186.75,153.0,159.0,325.5668,288.61,295.85,1671.0,0.032439024390243903,0.8
30800,226005,365.6,253.0,263.0,338.76869999999997,305.33,313.04,1671.0,0.03211382113821139,0.8
30900,226852,255.15,232.0,239.0,329.4036,295.2,302.55,1671.0,0.03211382113821139,0.8
31000,227698,423.86,407.0,414.0,309.69689999999997,283.22,290.95,1671.0,0.03211382113821139,0.8
31100,228547,217.73000000000002,193.0,200.0,357.09060000000005,321.09,328.26,1671.0,0.03211382113821139,0.8
31200,229413,507.84000000000003,493.0,500.0,329.2704,289.19,296.56,1671.0,0.031788617886178865,0.8
31300,230310,583.1800000000001,574.0,581.0,367.16,334.86,342.51,1671.0,0.031788617886178865,0.8
31400,231171,636.09,559.0,568.0,326.8073,294.12,301.54,1671.0,0.031788617886178865,0.8
31500,232049,285.43,208.0,213.0,319.2562,284.48,291.71,1671.0,0.031788617886178865,0.8
31600,232919,286.44,243.0,251.0,327.7386,299.85,307.54,1671.0,0.031788617886178865,0.8
31700,233786,282.94,269.0,276.0,302.3104,278.99,285.95,1671.0,0.03146341463414634,0.8
31800,234662,311.07,348.0,354.0,346.88159999999993,319.68,327.39,1671.0,0.03146341463414634,0.8
31900,235503,349.65,288.0,296.0,312.70079999999996,280.57,287.6,1671.0,0.03146341463414634,0.8
32000,236356,888.54,866.0,875.0,326.3333,291.81,299.1,1671.0,0.03146341463414634,0.8
32100,237191,288.94,265.0,273.0,327.0945,289.41,296.79,1671.0,0.03146341463414634,0.8
32200,238067,250.29000000000002,258.0,268.0,340.87570000000005,303.74,311.39,1671.0,0.031138211382113822,0.8
32300,238927,349.26,334.0,340.0,292.50359999999995,260.73,268.32,1671.0,0.031138211382113822,0.8
32400,239768,354.22,270.0,275.0,344.77119999999996,310.41,317.43,1671.0,0.031138211382113822,0.8
32500,240596,337.53999999999996,286.0,295.0,347.7688,312.27,319.71,1671.0,0.031138211382113822,0.8
32600,241460,148.3,148.0,157.0,352.8342999999999,315.25,322.61,1671.0,0.031138211382113822,0.8
32700,242305,224.39,176.0,182.0,323.6672,291.35,298.39,1671.0,0.030813008130081303,0.8
32800,243169,200.14,161.0,166.0,330.6071,304.79,311.82,1671.0,0.030813008130081303,0.8
32900,244035,196.89999999999998,154.0,161.0,321.6042,288.43,295.85,1671.0,0.030813008130081303,0.8
33000,244885,485.23,406.0,415.0,337.16420000000005,302.79,310.17,1671.0,0.030813008130081303,0.8
33100,245738,301.61,320.0,326.0,344.4795,309.22,316.49,1671.0,0.030813008130081303,0.8
33200,246583,461.18,483.0,488.0,367.93299999999994,335.4,342.29,1671.0,0.030487804878048783,0.8
33300,247451,316.55,213.0,222.0,320.97700000000003,286.4,294.12,1671.0,0.030487804878048783,0.8
33400,248307,257.22,208.0,215.0,346.3348,306.94,314.49,1671.0,0.030487804878048783,0.8
33500,249163,295.52,279.0,283.0,347.79150000000004,311.46,318.8,1671.0,0.030487804878048783,0.8
33600,250012,409.66999999999996,318.0,323.0,325.3796,292.34,299.2,1671.0,0.030162601626016264,0.8
33700,250868,225.56,153.0,158.0,350.1553,316.04,323.61,1671.0,0.030162601626016264,0.8
33800,251758,318.7,259.0,268.0,316.619,285.98,293.4,1671.0,0.030162601626016264,0.8
33900,252605,363.74,276.0,283.0,340.9177,302.72,309.15,1671.0,0.030162601626016264,0.8
34000,253469,448.21,402.0,406.0,359.3927999999999,323.25,330.27,1671.0,0.030162601626016264,0.8
34100,254317,334.97,318.0,327.0,338.99340000000007,305.07,312.44,1671.0,0.029837398373983744,0.8
34200,255143,416.95000000000005,383.0,392.0,310.83650000000006,270.85,278.12,1671.0,0.029837398373983744,0.8
34300,255989,346.21999999999997,266.0,267.0,322.5372,296.06,302.8,1671.0,0.029837398373983744,0.8
34400,256832,362.15,299.0,307.0,334.7828,300.93,308.38,1671.0,0.029837398373983744,0.8
34500,257663,373.96000000000004,359.0,367.0,346.62200000000007,307.75,314.87,1671.0,0.029837398373983744,0.8
34600,258509,359.01,296.0,304.0,350.4076000000001,309.79,317.1,1671.0,0.02951219512195122,0.8
34700,259317,231.14000000000001,179.0,190.0,309.32239999999996,282.83,290.19,1671.0,0.02951219512195122,0.8
34800,260163,204.18,193.0,204.0,335.7051,305.26,312.53,1671.0,0.02951219512195122,0.8
34900,261013,212.13,254.0,259.0,319.45009999999996,294.82,301.82,1671.0,0.02951219512195122,0.8
35000,261846,199.52,197.0,202.0,340.0813,307.82,315.02,1671.0,0.02951219512195122,0.8
35100,262676,230.02,240.0,242.0,326.68820000000005,290.15,297.35,1671.0,0.0291869918699187,0.8
35200,263501,288.62,254.0,260.0,351.7022,314.15,321.62,1671.0,0.0291869918699187,0.8
35300,264351,460.28,417.0,423.0,343.89789999999994,302.52,309.59,1671.0,0.0291869918699187,0.8
35400,265179,433.69,330.0,336.0,351.2008,316.17,323.58,1671.0,0.0291869918699187,0.8
35500,266004,207.05,182.0,190.0,359.98630000000014,329.09,336.08,1671.0,0.0291869918699187,0.8
35600,266841,273.38,264.0,268.0,348.6787999999999,318.95,325.78,1671.0,0.028861788617886183,0.8
35700,267676,246.18,174.0,183.0,312.0989,277.81,284.55,1671.0,0.028861788617886183,0.8
35800,268530,1017.1800000000001,1011.0,1017.0,326.39099999999996,295.84,302.67,1671.0,0.028861788617886183,0.8
35900,269363,429.6,460.0,466.0,362.9728,327.56,334.3,1671.0,0.028861788617886183,0.8
36000,270203,288.18,206.0,214.0,310.3367,282.77,289.75,1671.0,0.028861788617886183,0.8
36100,271033,286.74,350.0,355.0,316.31769999999995,295.74,303.09,1671.0,0.02853658536585366,0.8
36200,271858,440.90999999999997,384.0,392.0,339.4029,306.91,314.24,1671.0,0.02853658536585366,0.8
36300,272687,156.10000000000002,189.0,196.0,321.99839999999995,286.83,293.82,1671.0,0.02853658536585366,0.8
36400,273525,486.28000000000003,463.0,470.0,324.9649,288.41,295.54,1671.0,0.02853658536585366,0.8
36500,274362,388.69,351.0,357.0,362.46909999999997,329.22,336.11,1671.0,0.02853658536585366,0.8
36600,275196,265.62,193.0,198.0,318.1907,280.2,287.86,1671.0,0.028211382113821144,0.8
36700,276015,490.53999999999996,396.0,404.0,355.4658,319.13,326.51,1671.0,0.028211382113821144,0.8
36800,276844,412.36,333.0,339.0,330.6671,296.35,302.9,1671.0,0.028211382113821144,0.8
36900,277658,371.1,246.0,251.0,345.4552,303.8,310.65,1671.0,0.028211382113821144,0.8
37000,278482,398.28,350.0,358.0,360.48650000000004,333.33,340.53,1671.0,0.028211382113821144,0.8
37100,279303,219.92000000000002,195.0,200.0,332.7777,297.86,304.93,1671.0,0.02788617886178862,0.8
37200,280119,307.77,271.0,280.0,335.20179999999993,293.54,300.86,1671.0,0.02788617886178862,0.8
37300,280942,400.8,366.0,368.0,336.66619999999995,301.83,309.12,1671.0,0.02788617886178862,0.8
37400,281765,464.59000000000003,368.0,380.0,326.0612,288.89,296.26,1671.0,0.02788617886178862,0.8
37500,282572,537.62,466.0,472.0,339.51340000000005,302.0,309.25,1671.0,0.02788617886178862,0.8
37600,283372,123.39999999999999,190.0,198.0,336.64020000000005,297.59,304.79,1671.0,0.027560975609756098,0.8
37700,284180,445.44,409.0,416.0,352.7799000000001,318.09,325.27,1671.0,0.027560975609756098,0.8
37800,284999,325.26,324.0,331.0,343.8454000000001,314.57,321.82,1671.0,0.027560975609756098,0.8
37900,285796,569.1700000000001,543.0,551.0,320.63390000000004,295.53,302.66,1671.0,0.027560975609756098,0.8
38000,286605,368.93999999999994,322.0,328.0,339.19030000000015,299.83,306.9,1671.0,0.027560975609756098,0.8
38100,287418,121.21000000000001,145.0,155.0,325.13280000000003,290.12,297.2,1671.0,0.027235772357723582,0.8
38200,288239,135.89999999999998,236.0,246.0,335.1525000000001,303.45,310.66,1671.0,0.027235772357723582,0.8
38300,289058,206.78,211.0,219.0,350.41110000000003,315.35,322.67,1671.0,0.027235772357723582,0.8
38400,289866,416.62,338.0,348.0,372.5842,338.0,345.13,1671.0,0.027235772357723582,0.8
38500,290670,364.86,354.0,362.0,331.48030000000006,302.01,308.49,1671.0,0.027235772357723582,0.8
38600,291488,499.33,471.0,478.0,332.6923000000001,297.38,304.89,1671.0,0.02691056910569106,0.8
38700,292302,307.27,304.0,308.0,310.74289999999996,279.22,286.54,1671.0,0.02691056910569106,0.8
38800,293122,415.3,408.0,415.0,328.7133,294.4,301.3,1671.0,0.02691056910569106,0.8
38900,293937,281.95,262.0,268.0,363.2378,330.89,338.51,1671.0,0.02691056910569106,0.8
39000,294736,259.7,289.0,296.0,338.1772,304.32,311.84,1671.0,0.02691056910569106,0.8
39100,295546,419.82,425.0,435.0,349.4722,316.84,324.51,1671.0,0.02658536585365854,0.8
39200,296354,546.26,570.0,579.0,358.7615,320.95,327.88,1671.0,0.02658536585365854,0.8
39300,297165,232.2,229.0,232.0,338.7511999999999,311.55,318.52,1671.0,0.02658536585365854,0.8
39400,297970,448.97,450.0,456.0,346.2811,309.49,316.72,1671.0,0.02658536585365854,0.8
39500,298767,262.29,202.0,210.0,307.3824,276.09,282.9,1671.0,0.02658536585365854,0.8
39600,299568,241.45999999999998,253.0,259.0,331.2145,301.35,308.47,1671.0,0.026260162601626016,0.8
39700,300385,105.35,162.0,166.0,340.3006,314.38,321.41,1671.0,0.026260162601626016,0.8
39800,301177,181.89999999999998,206.0,211.0,306.94669999999996,286.82,294.14,1671.0,0.026260162601626016,0.8
39900,301979,535.49,473.0,482.0,361.3337999999999,322.3,329.34,1671.0,0.026260162601626016,0.8
40000,302786,493.4,380.0,386.0,341.22490000000005,303.58,310.33,1671.0,0.026260162601626016,0.8
40100,303606,404.02,375.0,384.0,331.42749999999995,304.25,311.3,1671.0,0.025934959349593497,0.8
40200,304400,630.98,545.0,550.0,327.3025999999999,296.55,303.21,1671.0,0.025934959349593497,0.8
40300,305215,402.64,430.0,440.0,354.18039999999996,318.55,325.93,1671.0,0.025934959349593497,0.8
40400,306003,503.38,481.0,483.0,344.11569999999995,312.7,319.6,1671.0,0.025934959349593497,0.8
40500,306815,349.52,242.0,250.0,312.33009999999996,283.63,290.66,1671.0,0.025934959349593497,0.8
40600,307628,336.74,392.0,399.0,341.3193,303.5,310.81,1671.0,0.025609756097560978,0.8
40700,308417,253.54,204.0,211.0,310.18699999999995,290.72,297.67,1671.0,0.025609756097560978,0.8
40800,309225,226.08,152.0,159.0,332.62730000000005,306.22,313.33,1671.0,0.025609756097560978,0.8
40900,310031,345.66,310.0,322.0,336.35869999999994,305.11,312.85,1671.0,0.025609756097560978,0.8
41000,310838,241.44,215.0,223.0,339.6477,309.15,316.29,1671.0,0.025609756097560978,0.8
41100,311641,545.21,488.0,496.0,323.88759999999996,296.84,304.23,1671.0,0.025284552845528455,0.8
41200,312438,293.92999999999995,225.0,231.0,370.97790000000003,341.78,349.15,1671.0,0.025284552845528455,0.8
41300,313242,207.55,163.0,171.0,338.1622,301.34,308.64,1671.0,0.025284552845528455,0.8
41400,314043,205.46,303.0,311.0,316.75049999999993,287.45,295.08,1671.0,0.025284552845528455,0.8
41500,314851,333.70000000000005,257.0,263.0,341.7802,308.37,315.65,1671.0,0.025284552845528455,0.8
41600,315648,316.98,260.0,268.0,335.18350000000004,301.51,309.18,1671.0,0.02495934959349594,0.8
41700,316459,446.70000000000005,370.0,379.0,356.9328,313.15,320.32,1671.0,0.02495934959349594,0.8
41800,317269,128.48000000000002,160.0,162.0,333.7912000000001,305.35,312.18,1671.0,0.02495934959349594,0.8
41900,318086,324.02,232.0,240.0,350.9749999999999,311.15,318.23,1671.0,0.02495934959349594,0.8
42000,318891,303.86,296.0,299.0,342.29869999999994,298.72,306.1,1671.0,0.02495934959349594,0.8
42100,319715,309.34,341.0,350.0,350.539,315.87,323.12,1671.0,0.024634146341463416,0.8
42200,320528,363.0,263.0,272.0,347.0393,302.95,310.03,1671.0,0.024634146341463416,0.8
42300,321343,469.81,468.0,480.0,342.5378,308.17,315.52,1671.0,0.024634146341463416,0.8
42400,322166,277.31999999999994,147.0,155.0,330.63089999999994,296.27,304.05,1671.0,0.024634146341463416,0.8
42500,322970,233.09,194.0,203.0,343.4281,317.1,324.27,1671.0,0.024634146341463416,0.8
42600,323779,258.5,243.0,252.0,327.57349999999997,294.48,301.81,1671.0,0.024308943089430893,0.8
42700,324590,228.48,165.0,166.0,317.41740000000004,287.85,295.28,1671.0,0.024308943089430893,0.8
42800,325395,240.49,191.0,195.0,351.00409999999994,314.77,321.54,1671.0,0.024308943089430893,0.8
42900,326219,111.44000000000001,116.0,123.0,341.2132000000001,303.89,311.08,1671.0,0.024308943089430893,0.8
43000,327023,241.1,211.0,215.0,328.6696,299.1,306.35,1671.0,0.024308943089430893,0.8
43100,327841,260.34000000000003,226.0,235.0,339.37079999999986,305.0,312.0,1671.0,0.023983739837398377,0.8
43200,328656,319.52,222.0,230.0,355.06699999999995,320.46,327.61,1671.0,0.023983739837398377,0.8
43300,329465,231.85999999999999,194.0,200.0,365.50550000000004,323.59,330.94,1671.0,0.023983739837398377,0.8
43400,330278,197.43,240.0,252.0,342.1763,312.64,319.99,1671.0,0.023983739837398377,0.8
43500,331084,275.53,262.0,271.0,329.74800000000005,296.23,303.31,1671.0,0.023983739837398377,0.8
43600,331899,223.54000000000002,212.0,215.0,346.041,320.24,327.29,1671.0,0.023658536585365854,0.8
43700,332720,158.54000000000002,148.0,157.0,328.4408,300.17,307.5,1671.0,0.023658536585365854,0.8
43800,333540,236.46,229.0,242.0,335.46569999999997,304.56,312.0,1671.0,0.023658536585365854,0.8
43900,334352,268.22,192.0,199.0,345.48500000000007,315.07,322.68,1671.0,0.023658536585365854,0.8
44000,335164,301.96,264.0,271.0,373.02469999999994,336.81,344.07,1671.0,0.023658536585365854,0.8
44100,335975,288.57,180.0,183.0,344.8507000000001,315.55,322.39,1671.0,0.023333333333333338,0.8
44200,336791,396.74,353.0,361.0,336.67910000000006,302.97,310.13,1671.0,0.023333333333333338,0.8
44300,337596,134.06,153.0,164.0,323.0099000000001,300.94,308.2,1671.0,0.023333333333333338,0.8
44400,338411,176.70999999999998,161.0,166.0,338.18739999999997,302.27,309.55,1671.0,0.023333333333333338,0.8
44500,339226,403.96999999999997,402.0,416.0,337.05080000000004,302.11,309.32,1671.0,0.023333333333333338,0.8
44600,340040,457.9,381.0,387.0,355.5836,318.06,325.48,1671.0,0.023008130081300815,0.8
44700,340844,157.49,200.0,207.0,318.8541,283.36,290.79,1671.0,0.023008130081300815,0.8
44800,341657,391.15999999999997,412.0,418.0,324.3391,290.37,297.71,1671.0,0.023008130081300815,0.8
44900,342459,492.37,450.0,460.0,349.3926,324.22,331.36,1671.0,0.023008130081300815,0.8
45000,343266,197.53,177.0,179.0,341.7439999999999,309.82,316.71,1671.0,0.023008130081300815,0.8
45100,344081,397.79,397.0,404.0,357.3445,316.25,323.49,1671.0,0.022682926829268292,0.8
45200,344902,433.87,356.0,362.0,337.79449999999997,301.9,309.06,1671.0,0.022682926829268292,0.8
45300,345706,192.68,147.0,150.0,312.3571,284.86,292.25,1671.0,0.022682926829268292,0.8
45400,346518,418.23,330.0,340.0,343.09200000000004,313.26,320.33,1671.0,0.022682926829268292,0.8
45500,347336,291.82,255.0,263.0,372.02819999999997,339.89,346.84,1671.0,0.022682926829268292,0.8
45600,348149,429.12,380.0,393.0,341.63239999999996,308.59,316.02,1671.0,0.022682926829268292,0.8
45700,348953,495.97,540.0,545.0,353.5314000000001,319.43,326.44,1671.0,0.022357723577235776,0.8
45800,349756,332.48,351.0,360.0,328.6991,298.68,305.67,1671.0,0.022357723577235776,0.8
45900,350582,850.79,820.0,828.0,355.18730000000005,318.8,325.79,1671.0,0.022357723577235776,0.8
46000,351394,477.3299999999999,354.0,356.0,346.12559999999996,302.34,309.37,1671.0,0.022357723577235776,0.8
46100,352217,377.7,354.0,360.0,335.58840000000004,294.87,302.42,1671.0,0.022357723577235776,0.8
46200,353023,334.94,366.0,371.0,327.73650000000004,296.3,302.92,1671.0,0.022032520325203253,0.8
46300,353852,567.02,521.0,527.0,364.7222999999999,316.9,324.22,1671.0,0.022032520325203253,0.8
46400,354663,270.87,312.0,320.0,338.06590000000006,315.63,322.55,1671.0,0.022032520325203253,0.8
46500,355477,277.56,204.0,214.0,327.88899999999995,295.62,302.82,1671.0,0.022032520325203253,0.8
46600,356285,241.5,310.0,319.0,371.9231,335.86,343.3,1671.0,0.022032520325203253,0.8
46700,357088,372.55,374.0,384.0,369.034,330.61,337.87,1671.0,0.021707317073170737,0.8
46800,357904,129.25,110.0,114.0,337.5575,308.5,315.69,1671.0,0.021707317073170737,0.8
46900,358716,208.72000000000003,195.0,207.0,331.58359999999993,301.63,309.07,1671.0,0.021707317073170737,0.8
47000,359536,411.09000000000003,374.0,381.0,350.7156,320.73,328.06,1671.0,0.021707317073170737,0.8
47100,360341,749.79,711.0,722.0,343.6907,309.07,316.31,1671.0,0.021707317073170737,0.8
47200,361155,182.03,198.0,207.0,353.32529999999997,316.37,323.97,1671.0,0.021382113821138214,0.8
47300,361959,401.89,282.0,288.0,354.8547999999999,320.74,328.02,1671.0,0.021382113821138214,0.8
47400,362765,600.1800000000001,577.0,584.0,330.8877,303.22,310.31,1671.0,0.021382113821138214,0.8
47500,363567,563.42,452.0,459.0,326.41179999999997,297.04,304.4,1671.0,0.021382113821138214,0.8
47600,364367,583.44,477.0,486.0,336.5207,301.56,308.82,1671.0,0.021382113821138214,0.8
47700,365177,443.62,416.0,424.0,368.724,331.32,338.78,1671.0,0.02105691056910569,0.8
47800,365994,170.58999999999997,230.0,236.0,345.4939999999999,314.12,321.34,1671.0,0.02105691056910569,0.8
47900,366808,324.1,262.0,268.0,350.2449,320.82,328.29,1671.0,0.02105691056910569,0.8
48000,367613,228.38,153.0,163.0,345.9462000000001,314.04,321.0,1671.0,0.02105691056910569,0.8
48100,368429,292.76,242.0,247.0,341.81010000000003,310.05,317.35,1671.0,0.02105691056910569,0.8
48200,369247,937.72,954.0,964.0,343.8143,311.19,318.8,1671.0,0.020731707317073175,0.8
48300,370039,461.33,457.0,463.0,342.4001,310.18,317.43,1671.0,0.020731707317073175,0.8
48400,370850,310.39,246.0,255.0,349.01470000000006,316.54,323.71,1671.0,0.020731707317073175,0.8
48500,371660,434.34000000000003,428.0,432.0,345.3456999999999,316.87,324.03,1671.0,0.020731707317073175,0.8
48600,372469,641.05,568.0,572.0,345.10149999999993,313.09,319.9,1671.0,0.020731707317073175,0.8
48700,373273,206.06,248.0,251.0,318.4151,290.02,297.32,1671.0,0.020406504065040652,0.8
48800,374081,258.34,189.0,192.0,354.98369999999994,313.88,321.35,1671.0,0.020406504065040652,0.8
48900,374878,87.96000000000001,114.0,118.0,339.4742999999999,307.89,314.77,1671.0,0.020406504065040652,0.8
49000,375696,328.90999999999997,375.0,383.0,346.1717,317.76,325.19,1671.0,0.020406504065040652,0.8
49100,376499,227.17000000000002,287.0,296.0,348.5137000000001,317.35,324.88,1671.0,0.020406504065040652,0.8
49200,377314,238.74,196.0,200.0,332.01630000000006,308.88,316.58,1671.0,0.020081300813008133,0.8
49300,378123,410.37,308.0,315.0,335.9098,306.75,313.88,1671.0,0.020081300813008133,0.8
49400,378934,169.01999999999998,209.0,215.0,340.91729999999995,293.46,300.68,1671.0,0.020081300813008133,0.8
49500,379737,236.68,178.0,186.0,345.9742,304.02,311.25,1671.0,0.020081300813008133,0.8
49600,380559,517.08,555.0,564.0,367.8247,333.95,341.43,1671.0,0.020081300813008133,0.8
49700,381363,179.56,108.0,117.0,321.91670000000005,287.12,293.94,1671.0,0.01975609756097561,0.8
49800,382178,366.64,388.0,396.0,322.0603,299.6,306.67,1671.0,0.01975609756097561,0.8
49900,382992,152.98,121.0,126.0,329.66310000000004,297.4,304.82,1671.0,0.01975609756097561,0.8
50000,383802,325.75,332.0,339.0,337.35760000000005,301.9,309.01,1671.0,0.01975609756097561,0.8
50100,384608,397.38,397.0,402.0,337.7968,311.83,319.06,1671.0,0.01975609756097561,0.8
50200,385418,880.94,931.0,936.0,354.2511999999999,316.43,323.62,1671.0,0.01943089430894309,0.8
50300,386230,763.78,709.0,713.0,346.7762,313.98,320.72,1671.0,0.01943089430894309,0.8
50400,387037,344.86,308.0,317.0,346.2043000000001,313.99,321.05,1671.0,0.01943089430894309,0.8
50500,387843,255.18,226.0,235.0,346.6329,316.93,323.9,1671.0,0.01943089430894309,0.8
50600,388659,417.98,413.0,419.0,339.52770000000004,312.91,320.24,1671.0,0.01943089430894309,0.8
50700,389456,250.07999999999998,189.0,198.0,317.3931,292.34,299.17,1671.0,0.01910569105691057,0.8
50800,390273,491.23,394.0,400.0,350.19010000000003,322.04,329.34,1671.0,0.01910569105691057,0.8
50900,391078,56.04,108.0,113.0,329.3396,300.01,307.3,1671.0,0.01910569105691057,0.8
51000,391890,314.62,251.0,256.0,324.544,294.8,301.74,1671.0,0.01910569105691057,0.8
51100,392685,59.66,113.0,121.0,336.2061,298.24,305.66,1671.0,0.01910569105691057,0.8
51200,393487,360.57,299.0,307.0,365.4889,330.01,337.33,1671.0,0.018780487804878048,0.8
51300,394295,318.9,249.0,255.0,338.31549999999993,301.7,309.24,1671.0,0.018780487804878048,0.8
51400,395102,224.87,283.0,291.0,341.5344,313.39,320.31,1671.0,0.018780487804878048,0.8
51500,395914,381.85,336.0,341.0,340.8223999999999,312.72,319.55,1671.0,0.018780487804878048,0.8
51600,396719,287.98,244.0,250.0,339.37880000000007,308.6,315.76,1671.0,0.018780487804878048,0.8
51700,397525,356.59000000000003,338.0,348.0,327.7756,306.79,313.54,1671.0,0.018455284552845536,0.8
51800,398331,212.02999999999997,222.0,232.0,377.83719999999994,342.21,349.55,1671.0,0.018455284552845536,0.8
51900,399141,212.97,190.0,194.0,348.18979999999993,315.7,322.62,1671.0,0.018455284552845536,0.8
52000,399953,298.19,214.0,223.0,332.95520000000005,296.52,303.93,1671.0,0.018455284552845536,0.8
52100,400767,158.95999999999998,130.0,135.0,328.28060000000005,297.62,304.71,1671.0,0.018455284552845536,0.8
52200,401571,445.02,340.0,347.0,342.89189999999996,312.0,319.4,1671.0,0.018130081300813013,0.8
52300,402362,324.05,291.0,299.0,300.7612,277.89,284.93,1671.0,0.018130081300813013,0.8
52400,403167,327.57,254.0,258.0,357.7381,325.18,332.29,1671.0,0.018130081300813013,0.8
52500,403988,191.55,203.0,212.0,317.7319,290.71,298.51,1671.0,0.018130081300813013,0.8
52600,404805,222.71,197.0,203.0,354.46729999999997,321.43,328.66,1671.0,0.018130081300813013,0.8
52700,405613,381.90999999999997,350.0,356.0,333.0484,302.58,309.81,1671.0,0.01780487804878049,0.8
52800,406408,603.65,509.0,515.0,338.6303,307.19,313.9,1671.0,0.01780487804878049,0.8
52900,407212,236.77,290.0,298.0,354.7788,316.37,323.99,1671.0,0.01780487804878049,0.8
53000,408006,241.48,230.0,238.0,348.12520000000006,307.57,314.69,1671.0,0.01780487804878049,0.8
53100,408811,414.20000000000005,457.0,464.0,348.68450000000007,314.56,321.37,1671.0,0.01780487804878049,0.8
53200,409617,277.5,274.0,280.0,338.60570000000007,303.35,310.7,1671.0,0.017479674796747974,0.8
