episode,steps,return_train,return_plot,actual_score,avg_train_100,avg_plot_100,avg_score_100,max_plot,ecoef,play_ratio
6400,50795,21.01333333333332,158.0,158.0,372.3228000000001,320.95,320.95,1466.0,0.043924050632911396,0.625
6500,51588,411.17333333333335,280.0,280.0,395.24666666666667,332.98,332.98,1466.0,0.043924050632911396,0.625
6600,52375,375.38666666666666,126.0,126.0,421.2790666666666,351.93,351.93,1466.0,0.043924050632911396,0.625
6700,53167,688.4666666666667,515.0,515.0,413.14,344.94,344.94,1466.0,0.043924050632911396,0.625
6800,53958,366.4266666666667,186.0,186.0,422.6018666666667,329.5,329.5,1466.0,0.043417721518987346,0.625
6900,54757,507.6533333333333,372.0,372.0,434.99160000000006,337.87,337.87,1466.0,0.043417721518987346,0.625
7000,55551,370.0933333333333,209.0,209.0,429.876,347.0,347.0,1466.0,0.043417721518987346,0.625
7100,56350,481.2666666666667,231.0,231.0,404.5014666666668,336.43,336.43,1466.0,0.043417721518987346,0.625
7200,57147,510.1066666666667,344.0,344.0,410.12253333333337,338.45,338.45,1466.0,0.043417721518987346,0.625
7300,57939,517.5733333333333,426.0,426.0,419.99160000000006,341.39,341.39,1466.0,0.042911392405063295,0.7142857142857143
7400,58733,560.7466666666667,276.0,276.0,407.85973333333334,335.14,335.14,1466.0,0.042911392405063295,0.625
7500,59526,245.81333333333333,360.0,360.0,370.7237333333332,321.44,321.44,1466.0,0.042911392405063295,0.625
7600,60323,1520.4266666666667,1182.0,1182.0,441.49053333333336,372.95,372.95,1466.0,0.042911392405063295,0.625
7700,61117,581.56,343.0,343.0,377.4037333333333,321.72,321.72,1466.0,0.042911392405063295,0.625
7800,61912,527.2,390.0,390.0,390.7554666666666,338.58,338.58,1466.0,0.042405063291139244,0.625
7900,62700,244.66666666666669,264.0,264.0,406.0568,306.0,306.0,1466.0,0.042405063291139244,0.625
8000,63497,425.52,242.0,242.0,389.5381333333333,324.98,324.98,1466.0,0.042405063291139244,0.625
8100,64295,262.84000000000003,129.0,129.0,371.1448,330.34,330.34,1466.0,0.042405063291139244,0.625
8200,65087,256.6533333333333,153.0,153.0,393.05760000000004,329.94,329.94,1466.0,0.042405063291139244,0.7142857142857143
8300,65884,408.9066666666667,334.0,334.0,410.56839999999994,339.95,339.95,1466.0,0.041898734177215194,0.625
8400,66678,-296.2266666666668,255.0,255.0,422.2929333333333,336.05,336.05,1466.0,0.041898734177215194,0.625
8500,67471,-64.76000000000005,211.0,211.0,408.92199999999997,357.77,357.77,1466.0,0.041898734177215194,0.625
8600,68264,578.64,512.0,512.0,428.42706666666675,353.19,353.19,1466.0,0.041898734177215194,0.625
8700,69055,113.43999999999997,154.0,154.0,430.37893333333335,353.9,353.9,1466.0,0.041898734177215194,0.625
8800,69847,349.32,251.0,251.0,397.26813333333337,331.91,331.91,1466.0,0.04139240506329114,0.625
8900,70636,227.39999999999998,255.0,255.0,406.4241333333334,330.31,330.31,1466.0,0.04139240506329114,0.625
9000,71424,529.8666666666667,338.0,338.0,437.5830666666667,339.93,339.93,1466.0,0.04139240506329114,0.625
9100,72222,510.8933333333334,253.0,253.0,400.50146666666666,323.49,323.49,1466.0,0.04139240506329114,0.625
9200,73009,232.24,242.0,242.0,403.7354666666667,325.8,325.8,1466.0,0.04139240506329114,0.625
9300,73801,328.4266666666667,190.0,190.0,413.99680000000006,330.44,330.44,1466.0,0.04088607594936709,0.625
9400,74598,749.8,599.0,599.0,376.1021333333333,310.88,310.88,1466.0,0.04088607594936709,0.625
9500,75392,324.58666666666664,256.0,256.0,438.42253333333343,355.15,355.15,1466.0,0.04088607594936709,0.625
9600,76186,283.73333333333335,246.0,246.0,405.9590666666666,335.41,335.41,1466.0,0.04088607594936709,0.625
9700,76980,327.29333333333335,407.0,407.0,362.45160000000004,323.83,323.83,1466.0,0.04088607594936709,0.625
9800,77775,444.88,496.0,496.0,384.34013333333337,325.93,325.93,1466.0,0.04088607594936709,0.625
9900,78573,384.0133333333333,311.0,311.0,379.14893333333333,326.33,326.33,1466.0,0.04037974683544304,0.625
10000,79366,596.5066666666667,340.0,340.0,411.434,331.37,331.37,1466.0,0.04037974683544304,0.625
10100,80165,666.6,611.0,611.0,389.6642666666667,326.38,326.38,1466.0,0.04037974683544304,0.625
10200,80961,49.66666666666667,163.0,163.0,411.99626666666666,337.94,337.94,1466.0,0.04037974683544304,0.625
10300,81757,326.3066666666667,145.0,145.0,429.11679999999996,348.04,348.04,1466.0,0.04037974683544304,0.625
10400,82557,251.72,203.0,203.0,409.83426666666674,311.93,311.93,1466.0,0.03987341772151899,0.625
10500,83350,1289.3333333333335,1026.0,1026.0,398.3470666666667,340.11,340.11,1466.0,0.03987341772151899,0.625
10600,84143,435.8,509.0,509.0,378.0450666666666,317.32,317.32,1466.0,0.03987341772151899,0.625
10700,84943,547.5866666666667,249.0,249.0,392.0754666666666,330.54,330.54,1466.0,0.03987341772151899,0.625
10800,85737,457.25333333333333,288.0,288.0,430.94520000000006,329.61,329.61,1466.0,0.03987341772151899,0.625
10900,86537,61.200000000000045,380.0,380.0,407.5369333333333,343.97,343.97,1466.0,0.03936708860759494,0.625
11000,87331,555.0533333333333,431.0,431.0,399.9377333333333,353.47,353.47,1466.0,0.03936708860759494,0.625
11100,88125,212.70666666666665,145.0,145.0,400.3723999999999,319.85,319.85,1466.0,0.03936708860759494,0.625
11200,88920,684.8933333333334,535.0,535.0,396.49440000000004,325.62,325.62,1466.0,0.03936708860759494,0.625
11300,89711,685.8133333333333,642.0,642.0,413.9672,353.34,353.34,1466.0,0.03936708860759494,0.625
11400,90507,391.1333333333333,227.0,227.0,417.5677333333333,354.28,354.28,1466.0,0.03886075949367089,0.625
11500,91295,283.24,191.0,191.0,399.7935999999999,319.1,319.1,1466.0,0.03886075949367089,0.625
11600,92087,493.5866666666667,335.0,335.0,416.0618666666666,344.12,344.12,1532.0,0.03886075949367089,0.625
11700,92877,49.626666666666665,256.0,256.0,386.8557333333333,319.7,319.7,1532.0,0.03886075949367089,0.625
11800,93673,120.41333333333333,227.0,227.0,423.4644,354.93,354.93,1532.0,0.03886075949367089,0.625
11900,94469,285.78666666666663,120.0,120.0,408.0482666666666,327.06,327.06,1532.0,0.03835443037974684,0.625
12000,95266,306.72,286.0,286.0,414.08119999999997,327.49,327.49,1532.0,0.03835443037974684,0.625
12100,96058,617.9333333333334,511.0,511.0,409.5062666666667,323.45,323.45,1532.0,0.03835443037974684,0.625
12200,96853,188.54666666666665,299.0,299.0,377.25826666666677,331.71,331.71,1532.0,0.03835443037974684,0.625
12300,97649,803.8666666666667,596.0,596.0,380.82786666666675,331.79,331.79,1532.0,0.03835443037974684,0.625
12400,98442,1025.3866666666668,1044.0,1044.0,385.0773333333334,327.74,327.74,1532.0,0.03784810126582279,0.625
12500,99239,580.9866666666667,368.0,368.0,423.232,350.44,350.44,1532.0,0.03784810126582279,0.625
12600,100036,744.9466666666667,523.0,523.0,401.00146666666666,328.97,328.97,1532.0,0.03784810126582279,0.625
12700,100823,344.09333333333336,219.0,219.0,363.98639999999995,298.02,298.02,1532.0,0.03784810126582279,0.625
12800,101620,317.02666666666664,177.0,177.0,436.1213333333333,354.28,354.28,1532.0,0.03784810126582279,0.625
12900,102409,-8.640000000000015,186.0,186.0,383.71306666666663,321.36,321.36,1532.0,0.03734177215189874,0.625
13000,103198,472.0533333333334,346.0,346.0,403.3116000000001,329.89,329.89,1532.0,0.03734177215189874,0.625
13100,103993,596.5866666666667,372.0,372.0,401.0529333333333,332.69,332.69,1532.0,0.03734177215189874,0.625
13200,104789,428.06666666666666,251.0,251.0,394.8656,326.12,326.12,1532.0,0.03734177215189874,0.625
13300,105568,296.1333333333333,228.0,228.0,357.24639999999994,316.48,316.48,1532.0,0.03734177215189874,0.625
13400,106364,327.2133333333333,499.0,499.0,398.34933333333333,330.02,330.02,1532.0,0.03734177215189874,0.625
13500,107152,399.8666666666667,212.0,212.0,368.7790666666666,316.87,316.87,1532.0,0.03683544303797469,0.625
13600,107944,278.1333333333333,178.0,178.0,445.4113333333333,354.23,354.23,1532.0,0.03683544303797469,0.625
13700,108738,425.3866666666667,286.0,286.0,417.2364,349.89,349.89,1532.0,0.03683544303797469,0.625
13800,109525,377.38666666666666,338.0,338.0,432.4809333333334,352.11,352.11,1532.0,0.03683544303797469,0.625
13900,110312,443.64,211.0,211.0,389.9697333333333,318.15,318.15,1532.0,0.03683544303797469,0.625
14000,111100,620.6800000000001,511.0,511.0,383.8353333333333,326.83,326.83,1532.0,0.03632911392405064,0.625
14100,111886,363.9866666666667,431.0,431.0,415.23879999999997,337.03,337.03,1532.0,0.03632911392405064,0.625
14200,112675,171.28000000000003,158.0,158.0,381.54733333333337,320.11,320.11,1532.0,0.03632911392405064,0.625
14300,113470,203.41333333333336,248.0,248.0,414.3418666666666,345.84,345.84,1532.0,0.03632911392405064,0.625
14400,114258,75.34666666666666,75.0,75.0,390.92466666666667,315.51,315.51,1532.0,0.03632911392405064,0.625
14500,115049,429.81333333333333,224.0,224.0,389.1024,297.9,297.9,1532.0,0.03582278481012659,0.625
14600,115841,248.24,252.0,252.0,354.06933333333336,306.3,306.3,1532.0,0.03582278481012659,0.625
14700,116632,1029.4133333333334,884.0,884.0,412.25719999999995,335.81,335.81,1532.0,0.03582278481012659,0.625
14800,117423,451.6,240.0,240.0,406.7167999999999,352.04,352.04,1532.0,0.03582278481012659,0.625
14900,118212,735.3199999999999,789.0,789.0,415.8632,336.78,336.78,1532.0,0.03582278481012659,0.625
15000,118990,341.78666666666663,206.0,206.0,410.16293333333334,332.26,332.26,1532.0,0.03531645569620254,0.625
15100,119774,566.12,231.0,231.0,412.28613333333334,322.94,322.94,1532.0,0.03531645569620254,0.625
15200,120564,399.37333333333333,335.0,335.0,416.23586666666677,332.57,332.57,1532.0,0.03531645569620254,0.625
15300,121358,332.7866666666667,271.0,271.0,372.5352,320.88,320.88,1532.0,0.03531645569620254,0.625
15400,122141,376.73333333333335,267.0,267.0,376.0110666666667,320.95,320.95,1532.0,0.03531645569620254,0.625
15500,122932,126.02666666666667,150.0,150.0,398.5458666666667,329.76,329.76,1532.0,0.034810126582278486,0.625
15600,123717,630.1733333333334,511.0,511.0,376.43800000000005,328.01,328.01,1532.0,0.034810126582278486,0.625
15700,124498,354.70666666666665,311.0,311.0,408.91666666666674,344.21,344.21,1532.0,0.034810126582278486,0.625
15800,125290,403.5733333333334,262.0,262.0,410.41986666666674,332.81,332.81,1532.0,0.034810126582278486,0.625
15900,126081,445.58666666666664,375.0,375.0,373.6378666666667,311.7,311.7,1532.0,0.034810126582278486,0.625
16000,126873,628.04,255.0,255.0,390.83119999999997,312.88,312.88,1532.0,0.034810126582278486,0.625
16100,127652,233.12,238.0,238.0,413.5200000000001,343.68,343.68,1532.0,0.034303797468354436,0.625
16200,128437,404.3333333333333,243.0,243.0,371.70239999999995,306.02,306.02,1532.0,0.034303797468354436,0.7142857142857143
16300,129222,753.48,595.0,595.0,404.26133333333337,338.58,338.58,1532.0,0.034303797468354436,0.625
16400,130005,226.62666666666667,223.0,223.0,341.12133333333327,303.88,303.88,1532.0,0.034303797468354436,0.7142857142857143
16500,130791,374.61333333333334,230.0,230.0,430.4993333333334,344.37,344.37,1532.0,0.034303797468354436,0.625
16600,131584,224.29333333333335,150.0,150.0,432.1893333333334,350.36,350.36,1532.0,0.033797468354430385,0.625
16700,132362,219.17333333333332,190.0,190.0,395.0865333333332,340.11,340.11,1532.0,0.033797468354430385,0.7142857142857143
16800,133156,181.46666666666667,204.0,204.0,421.78880000000004,343.64,343.64,1532.0,0.033797468354430385,0.625
16900,133943,218.24,250.0,250.0,404.64639999999997,330.34,330.34,1532.0,0.033797468354430385,0.625
17000,134739,433.93333333333334,437.0,437.0,410.1441333333334,332.29,332.29,1532.0,0.033797468354430385,0.625
17100,135532,525.9466666666667,372.0,372.0,408.5168000000001,344.78,344.78,1532.0,0.033291139240506334,0.625
17200,136316,502.15999999999997,392.0,392.0,403.0444,340.99,340.99,1532.0,0.033291139240506334,0.625
17300,137104,627.6533333333334,536.0,536.0,411.0988,335.81,335.81,1532.0,0.033291139240506334,0.625
17400,137888,428.56,264.0,264.0,410.2333333333333,347.66,347.66,1532.0,0.033291139240506334,0.625
17500,138678,451.41333333333336,230.0,230.0,398.72360000000003,316.35,316.35,1532.0,0.033291139240506334,0.625
17600,139467,407.0133333333333,388.0,388.0,365.97546666666676,316.86,316.86,1532.0,0.032784810126582284,0.8333333333333334
17700,140247,422.0,422.0,422.0,401.702,339.97,339.97,1532.0,0.032784810126582284,1.0
17800,141026,653.2266666666667,444.0,444.0,394.5270666666667,334.97,334.97,1532.0,0.032784810126582284,0.625
17900,141813,320.36,279.0,279.0,394.35200000000003,330.22,330.22,1532.0,0.032784810126582284,0.625
18000,142599,542.9066666666666,536.0,536.0,442.80920000000003,354.97,354.97,1532.0,0.032784810126582284,0.625
18100,143384,264.96000000000004,206.0,206.0,405.58200000000005,328.91,328.91,1532.0,0.03227848101265823,0.625
18200,144171,1240.1466666666665,1091.0,1091.0,429.84426666666667,332.24,332.24,1532.0,0.03227848101265823,0.625
18300,144954,214.30666666666667,213.0,213.0,426.49159999999995,349.51,349.51,1532.0,0.03227848101265823,0.625
18400,145744,205.57333333333332,392.0,392.0,416.3590666666667,361.71,361.71,1532.0,0.03227848101265823,0.625
18500,146526,464.62666666666667,343.0,343.0,414.7701333333334,328.92,328.92,1532.0,0.03227848101265823,0.625
18600,147312,376.8,452.0,452.0,388.3869333333333,326.4,326.4,1532.0,0.03227848101265823,0.7142857142857143
18700,148098,604.32,400.0,400.0,392.3993333333333,318.55,318.55,1532.0,0.03177215189873418,0.625
18800,148890,279.7733333333333,219.0,219.0,415.48573333333326,353.21,353.21,1532.0,0.03177215189873418,0.625
18900,149686,560.7866666666666,493.0,493.0,447.0242666666667,381.2,381.2,1532.0,0.03177215189873418,0.625
19000,150479,471.24,455.0,455.0,394.81840000000005,327.68,327.68,1532.0,0.03177215189873418,0.625
19100,151269,35.10666666666667,109.0,109.0,418.9996,349.93,349.93,1532.0,0.03177215189873418,0.625
19200,152063,535.7066666666667,300.0,300.0,482.4595999999999,375.85,375.85,1532.0,0.03126582278481013,0.625
19300,152850,219.45333333333338,263.0,263.0,418.56173333333334,352.17,352.17,1532.0,0.03126582278481013,0.625
19400,153643,448.91999999999996,211.0,211.0,371.64160000000004,316.06,316.06,1532.0,0.03126582278481013,0.625
19500,154440,316.26666666666665,346.0,346.0,439.8365333333333,356.26,356.26,1532.0,0.03126582278481013,0.625
19600,155232,416.53333333333336,368.0,368.0,434.1021333333333,351.58,351.58,1532.0,0.03126582278481013,0.625
19700,156026,632.6266666666667,483.0,483.0,427.006,344.19,344.19,1532.0,0.030759493670886078,0.625
19800,156814,576.5333333333333,270.0,270.0,417.58226666666667,341.25,341.25,1532.0,0.030759493670886078,0.625
19900,157601,258.90666666666664,332.0,332.0,406.7316,340.35,340.35,1532.0,0.030759493670886078,0.625
20000,158387,241.72,187.0,187.0,420.39013333333344,348.38,348.38,1532.0,0.030759493670886078,0.625
20100,159171,523.4666666666667,308.0,308.0,461.6128,378.3,378.3,1532.0,0.030759493670886078,0.7142857142857143
20200,159960,404.29333333333335,420.0,420.0,433.46613333333335,368.58,368.58,1532.0,0.030253164556962028,0.625
20300,160755,111.21333333333337,361.0,361.0,404.73653333333334,343.84,343.84,1532.0,0.030253164556962028,0.625
20400,161548,758.3466666666667,588.0,588.0,425.8813333333333,353.06,353.06,1532.0,0.030253164556962028,0.625
20500,162337,434.28,343.0,343.0,451.74799999999993,355.36,355.36,1532.0,0.030253164556962028,0.625
20600,163126,142.6266666666666,341.0,341.0,403.75826666666654,365.81,365.81,1532.0,0.030253164556962028,0.625
20700,163915,558.88,320.0,320.0,434.8381333333334,355.76,355.76,1532.0,0.029746835443037977,0.625
20800,164707,142.54666666666665,347.0,347.0,415.4653333333333,348.52,348.52,1532.0,0.029746835443037977,0.625
20900,165494,409.76,150.0,150.0,413.8245333333335,321.2,321.2,1532.0,0.029746835443037977,0.625
21000,166280,419.0,335.0,335.0,440.37586666666675,351.45,351.45,1532.0,0.029746835443037977,0.625
21100,167067,561.4666666666667,450.0,450.0,421.9468,345.65,345.65,1532.0,0.029746835443037977,0.625
21200,167861,354.73333333333335,163.0,163.0,432.9225333333333,359.51,359.51,1532.0,0.029746835443037977,0.625
21300,168650,196.74666666666667,216.0,216.0,398.714,331.83,331.83,1532.0,0.029240506329113927,0.625
21400,169435,695.6800000000001,608.0,608.0,430.86533333333335,373.54,373.54,1532.0,0.029240506329113927,0.625
21500,170219,252.45333333333332,258.0,258.0,404.10839999999996,347.67,347.67,1532.0,0.029240506329113927,0.625
21600,171010,620.0666666666667,407.0,407.0,428.57986666666665,348.93,348.93,1532.0,0.029240506329113927,0.625
21700,171798,437.06666666666666,266.0,266.0,432.1929333333334,358.93,358.93,1532.0,0.029240506329113927,0.625
21800,172590,423.8933333333333,332.0,332.0,411.1866666666667,337.44,337.44,1532.0,0.02873417721518988,0.625
21900,173380,471.3066666666666,336.0,336.0,479.9582666666667,395.15,395.15,1532.0,0.02873417721518988,0.625
22000,174162,1086.9066666666668,884.0,884.0,439.1537333333333,387.03,387.03,1532.0,0.02873417721518988,0.625
22100,174947,437.6,252.0,252.0,388.24173333333334,329.89,329.89,1532.0,0.02873417721518988,0.625
22200,175734,216.97333333333333,181.0,181.0,399.9456000000001,332.64,332.64,1532.0,0.02873417721518988,0.7142857142857143
22300,176523,296.14666666666665,239.0,239.0,450.3656,389.9,389.9,1532.0,0.028227848101265825,0.625
22400,177308,671.08,455.0,455.0,403.29986666666673,347.01,347.01,1532.0,0.028227848101265825,0.625
22500,178098,375.20000000000005,206.0,206.0,427.04426666666666,350.76,350.76,1532.0,0.028227848101265825,0.625
22600,178887,125.82666666666668,159.0,159.0,456.14959999999996,382.84,382.84,1532.0,0.028227848101265825,0.625
22700,179677,229.0133333333333,330.0,330.0,458.81040000000013,381.96,381.96,1532.0,0.028227848101265825,0.625
22800,180474,576.24,450.0,450.0,437.0112,359.0,359.0,1532.0,0.027721518987341775,0.625
22900,181262,-57.12000000000003,180.0,180.0,440.55226666666664,354.28,354.28,1532.0,0.027721518987341775,0.625
23000,182059,329.6533333333333,382.0,382.0,402.9262666666668,349.67,349.67,1532.0,0.027721518987341775,0.625
23100,182856,318.4533333333334,194.0,194.0,450.38560000000007,365.0,365.0,1532.0,0.027721518987341775,0.625
23200,183645,93.74666666666667,183.0,183.0,460.72026666666665,394.62,394.62,1532.0,0.027721518987341775,0.625
23300,184441,495.2266666666667,330.0,330.0,372.1109333333334,332.86,332.86,1532.0,0.02721518987341772,0.625
23400,185227,562.4666666666667,259.0,259.0,432.79720000000003,351.73,351.73,1532.0,0.02721518987341772,0.625
23500,186018,130.49333333333328,319.0,319.0,429.3170666666667,366.22,366.22,1532.0,0.02721518987341772,0.625
23600,186806,97.36000000000001,336.0,336.0,439.7134666666667,367.03,367.03,1532.0,0.02721518987341772,0.625
23700,187601,545.3733333333333,411.0,411.0,421.83293333333336,365.29,365.29,1532.0,0.02721518987341772,0.625
23800,188394,218.58666666666664,364.0,364.0,414.88053333333335,339.78,339.78,1532.0,0.02721518987341772,0.625
23900,189180,498.4533333333334,628.0,628.0,429.9101333333332,345.08,345.08,1532.0,0.026708860759493674,0.625
24000,189967,472.68,271.0,271.0,429.3450666666667,361.06,361.06,1532.0,0.026708860759493674,0.625
24100,190758,497.0666666666667,526.0,526.0,423.2297333333334,342.05,342.05,1532.0,0.026708860759493674,0.625
24200,191550,420.5733333333334,213.0,213.0,440.4034666666667,364.94,364.94,1532.0,0.026708860759493674,0.625
24300,192343,666.2133333333334,600.0,600.0,425.6741333333334,363.3,363.3,1532.0,0.026708860759493674,0.625
24400,193122,357.44,150.0,150.0,433.6977333333333,351.95,351.95,1532.0,0.026202531645569623,0.625
24500,193905,407.74666666666667,215.0,215.0,374.88746666666674,331.74,331.74,1532.0,0.026202531645569623,0.625
24600,194686,-178.83999999999992,423.0,423.0,433.40960000000007,368.1,368.1,1532.0,0.026202531645569623,0.625
24700,195477,288.04,295.0,295.0,447.3545333333334,374.27,374.27,1532.0,0.026202531645569623,0.625
24800,196264,380.97333333333336,339.0,339.0,471.9085333333333,394.58,394.58,1532.0,0.026202531645569623,0.625
24900,197042,199.05333333333334,117.0,117.0,434.28240000000005,368.42,368.42,1532.0,0.025696202531645573,0.7142857142857143
25000,197835,410.1333333333333,274.0,274.0,440.63680000000005,368.48,368.48,1532.0,0.025696202531645573,0.625
25100,198626,650.0666666666666,527.0,527.0,449.5350666666666,365.05,365.05,1532.0,0.025696202531645573,0.625
25200,199422,511.08000000000004,311.0,311.0,452.0552,350.92,350.92,1532.0,0.025696202531645573,0.625
25300,200217,536.48,320.0,320.0,456.5132000000001,368.51,368.51,1532.0,0.025696202531645573,0.625
