episode,steps,return_train,return_plot,actual_score,avg_train_100,avg_plot_100,avg_score_100,max_plot,ecoef,play_ratio
5400,41035,345.52,236.0,236.0,165.78306666666663,160.37,160.37,649.0,0.0449367088607595,0.7142857142857143
5500,41797,37.973333333333336,68.0,68.0,169.04199999999997,168.21,168.21,649.0,0.0449367088607595,0.625
5600,42557,243.30666666666667,92.0,92.0,181.5364,178.43,178.43,649.0,0.0449367088607595,0.625
5700,43301,163.81333333333333,98.0,98.0,121.2424,151.32,151.32,649.0,0.0449367088607595,0.8333333333333334
5800,44051,36.78666666666666,159.0,159.0,160.25573333333332,163.74,163.74,649.0,0.0449367088607595,0.625
5900,44791,-34.28,105.0,105.0,164.17280000000002,162.04,162.04,649.0,0.0449367088607595,0.8333333333333334
6000,45533,115.02666666666667,75.0,75.0,194.99706666666668,169.3,169.3,649.0,0.04443037974683545,0.625
6100,46272,178.78666666666666,241.0,241.0,167.82173333333333,169.39,169.39,649.0,0.04443037974683545,0.8333333333333334
6200,47014,109.28,112.0,112.0,163.56626666666668,159.91,159.91,649.0,0.04443037974683545,0.7142857142857143
6300,47751,319.0666666666667,174.0,174.0,203.64200000000005,180.97,180.97,649.0,0.04443037974683545,0.625
6400,48510,102.38666666666666,117.0,117.0,164.82826666666665,163.88,163.88,649.0,0.04443037974683545,0.625
6500,49245,-22.813333333333333,199.0,199.0,171.04253333333335,167.29,167.29,649.0,0.043924050632911396,0.7142857142857143
6600,49983,-28.920000000000016,121.0,121.0,162.2052,177.47,177.47,649.0,0.043924050632911396,0.625
6700,50732,179.36,208.0,208.0,185.9270666666667,163.29,163.29,649.0,0.043924050632911396,0.625
6800,51476,305.0,133.0,133.0,179.4256,171.0,171.0,649.0,0.043924050632911396,0.625
6900,52233,276.2,251.0,251.0,183.74706666666665,179.89,179.89,649.0,0.043924050632911396,0.625
7000,52973,18.89333333333333,121.0,121.0,175.8845333333333,171.06,171.06,649.0,0.043924050632911396,0.625
7100,53726,129.44,124.0,124.0,193.55626666666663,181.28,181.28,649.0,0.043417721518987346,0.625
7200,54488,259.5333333333333,171.0,171.0,166.54893333333334,161.79,161.79,649.0,0.043417721518987346,0.625
7300,55243,339.17333333333335,198.0,198.0,175.27706666666666,159.66,159.66,649.0,0.043417721518987346,0.625
7400,56007,48.54666666666667,133.0,133.0,187.24399999999994,174.62,174.62,649.0,0.043417721518987346,0.625
7500,56761,294.0133333333333,243.0,243.0,200.36479999999992,196.02,196.02,654.0,0.043417721518987346,0.8333333333333334
7600,57508,114.70666666666668,125.0,125.0,167.75986666666665,165.29,165.29,654.0,0.042911392405063295,0.625
7700,58255,215.77333333333334,183.0,183.0,183.21946666666668,185.88,185.88,654.0,0.042911392405063295,0.8333333333333334
7800,58982,265.37333333333333,203.0,203.0,188.51773333333338,185.89,185.89,850.0,0.042911392405063295,0.625
7900,59738,208.66666666666669,168.0,168.0,181.70386666666664,182.51,182.51,850.0,0.042911392405063295,0.625
8000,60483,261.61333333333334,195.0,195.0,170.4352,173.1,173.1,850.0,0.042911392405063295,0.625
8100,61224,211.0,211.0,211.0,195.62226666666663,196.85,196.85,850.0,0.042911392405063295,1.0
8200,61971,62.42666666666665,120.0,120.0,181.22679999999997,171.55,171.55,850.0,0.042405063291139244,0.625
8300,62704,365.21333333333337,165.0,165.0,174.96666666666667,167.94,167.94,850.0,0.042405063291139244,0.625
8400,63471,218.94666666666666,123.0,123.0,196.25546666666668,194.28,194.28,850.0,0.042405063291139244,0.8333333333333334
8500,64215,202.12,243.0,243.0,204.75533333333337,184.23,184.23,850.0,0.042405063291139244,0.8333333333333334
8600,64963,430.5466666666667,215.0,215.0,188.7729333333333,190.73,190.73,850.0,0.042405063291139244,0.7142857142857143
8700,65713,282.6666666666667,318.0,318.0,193.70253333333335,185.79,185.79,850.0,0.041898734177215194,0.625
8800,66455,152.41333333333336,97.0,97.0,215.47213333333332,205.63,205.63,850.0,0.041898734177215194,0.625
8900,67205,145.01333333333335,138.0,138.0,196.53519999999997,180.68,180.68,850.0,0.041898734177215194,0.625
9000,67951,234.05333333333337,180.0,180.0,160.7164,170.51,170.51,850.0,0.041898734177215194,0.625
9100,68699,171.12,372.0,372.0,185.06453333333332,187.0,187.0,850.0,0.041898734177215194,0.625
9200,69428,22.306666666666672,77.0,77.0,185.75920000000005,179.02,179.02,850.0,0.041898734177215194,0.625
9300,70177,165.06666666666666,140.0,140.0,170.80413333333337,169.43,169.43,850.0,0.04139240506329114,0.8333333333333334
9400,70912,151.7333333333333,182.0,182.0,184.65720000000002,188.07,188.07,850.0,0.04139240506329114,0.625
9500,71666,294.36,159.0,159.0,177.56079999999997,188.44,188.44,850.0,0.04139240506329114,0.7142857142857143
9600,72429,255.16000000000003,101.0,101.0,225.67413333333334,202.86,202.86,895.0,0.04139240506329114,0.625
9700,73178,173.60000000000002,174.0,174.0,206.28373333333337,180.72,180.72,895.0,0.04139240506329114,0.625
9800,73937,189.88,207.0,207.0,201.23986666666664,200.45,200.45,895.0,0.04088607594936709,0.625
9900,74704,339.4266666666667,249.0,249.0,224.90093333333334,207.75,207.75,895.0,0.04088607594936709,0.625
10000,75445,68.75999999999999,111.0,111.0,168.34266666666662,187.08,187.08,895.0,0.04088607594936709,0.8333333333333334
10100,76184,165.46666666666667,158.0,158.0,170.9958666666667,182.39,182.39,895.0,0.04088607594936709,0.625
10200,76939,218.36,349.0,349.0,206.2493333333333,183.28,183.28,895.0,0.04088607594936709,0.625
10300,77673,327.04,308.0,308.0,212.52253333333337,197.01,197.01,895.0,0.04088607594936709,0.8333333333333334
10400,78433,483.08000000000004,373.0,373.0,199.35960000000006,200.75,200.75,895.0,0.04037974683544304,0.625
10500,79189,141.76,260.0,260.0,217.23679999999996,191.4,191.4,895.0,0.04037974683544304,0.625
10600,79953,33.79999999999998,141.0,141.0,189.0681333333333,180.79,180.79,895.0,0.04037974683544304,0.625
10700,80699,174.0,174.0,174.0,183.2372,190.33,190.33,895.0,0.04037974683544304,1.0
10800,81446,422.29333333333335,158.0,158.0,211.72986666666668,200.16,200.16,895.0,0.04037974683544304,0.625
10900,82196,-79.05333333333334,105.0,105.0,228.27200000000002,190.8,190.8,895.0,0.03987341772151899,0.625
11000,82954,-153.89333333333335,90.0,90.0,207.0822666666666,199.35,199.35,895.0,0.03987341772151899,0.625
11100,83687,222.90666666666667,68.0,68.0,207.7784,202.9,202.9,895.0,0.03987341772151899,0.625
11200,84444,263.41333333333336,150.0,150.0,205.38839999999996,198.53,198.53,895.0,0.03987341772151899,0.625
11300,85200,216.28000000000003,165.0,165.0,236.92146666666665,215.21,215.21,895.0,0.03987341772151899,0.625
11400,85947,243.57333333333332,90.0,90.0,221.62240000000006,199.68,199.68,895.0,0.03987341772151899,0.625
11500,86695,172.84000000000003,117.0,117.0,225.60346666666663,193.32,193.32,895.0,0.03936708860759494,0.625
11600,87451,319.81333333333333,196.0,196.0,184.06186666666662,189.66,189.66,895.0,0.03936708860759494,0.8333333333333334
11700,88203,453.88,459.0,459.0,255.51613333333336,233.53,233.53,943.0,0.03936708860759494,0.7142857142857143
11800,88958,272.4,198.0,198.0,215.81533333333337,200.95,200.95,943.0,0.03936708860759494,0.7142857142857143
11900,89720,226.56,280.0,280.0,203.5674666666667,199.52,199.52,943.0,0.03936708860759494,0.625
12000,90459,72.47999999999999,122.0,122.0,216.72480000000004,207.02,207.02,943.0,0.03886075949367089,0.7142857142857143
12100,91208,70.39999999999999,186.0,186.0,186.31760000000003,192.28,192.28,943.0,0.03886075949367089,0.7142857142857143
12200,91964,511.7733333333333,451.0,451.0,211.65653333333336,205.7,205.7,943.0,0.03886075949367089,0.625
12300,92713,410.88,282.0,282.0,248.66813333333332,226.45,226.45,943.0,0.03886075949367089,0.625
12400,93482,187.53333333333333,165.0,165.0,225.20066666666665,210.63,210.63,943.0,0.03886075949367089,0.8333333333333334
12500,94247,514.4666666666667,377.0,377.0,245.57746666666665,219.77,219.77,1144.0,0.03835443037974684,0.625
12600,95014,430.0,220.0,220.0,206.01946666666672,206.86,206.86,1144.0,0.03835443037974684,0.625
12700,95765,256.58666666666664,290.0,290.0,232.8968,208.26,208.26,1144.0,0.03835443037974684,0.625
12800,96519,37.333333333333314,158.0,158.0,200.45826666666665,198.59,198.59,1144.0,0.03835443037974684,0.625
12900,97273,186.2,179.0,179.0,218.89626666666666,214.7,214.7,1144.0,0.03835443037974684,0.7142857142857143
13000,98019,234.90666666666667,196.0,196.0,219.4833333333333,197.83,197.83,1144.0,0.03835443037974684,0.625
13100,98780,238.72,178.0,178.0,234.74853333333337,213.9,213.9,1144.0,0.03784810126582279,0.625
13200,99547,284.74666666666667,358.0,358.0,232.07626666666664,213.98,213.98,1144.0,0.03784810126582279,0.625
13300,100300,322.97333333333336,205.0,205.0,220.2669333333333,214.08,214.08,1144.0,0.03784810126582279,0.625
13400,101071,293.6666666666667,399.0,399.0,207.1002666666667,210.92,210.92,1144.0,0.03784810126582279,0.625
13500,101841,177.96,121.0,121.0,242.93493333333333,220.48,220.48,1144.0,0.03784810126582279,0.7142857142857143
13600,102593,-32.47999999999999,116.0,116.0,249.89093333333335,218.22,218.22,1144.0,0.03734177215189874,0.625
13700,103359,-136.0266666666667,76.0,76.0,202.9964,204.21,204.21,1144.0,0.03734177215189874,0.625
13800,104114,83.16,101.0,101.0,230.30360000000002,198.75,198.75,1144.0,0.03734177215189874,0.7142857142857143
13900,104877,255.79999999999995,187.0,187.0,224.74906666666666,207.52,207.52,1144.0,0.03734177215189874,0.625
14000,105639,116.41333333333333,123.0,123.0,227.65,201.05,201.05,1144.0,0.03734177215189874,0.625
14100,106391,401.76,186.0,186.0,224.38413333333327,211.77,211.77,1144.0,0.03734177215189874,0.625
14200,107165,530.12,331.0,331.0,223.24240000000006,210.76,210.76,1144.0,0.03683544303797469,0.625
14300,107930,196.06666666666666,227.0,227.0,245.06159999999997,227.44,227.44,1347.0,0.03683544303797469,0.625
14400,108703,137.61333333333334,203.0,203.0,212.97893333333334,203.78,203.78,1347.0,0.03683544303797469,0.625
14500,109464,410.8133333333334,227.0,227.0,256.3005333333333,240.52,240.52,1347.0,0.03683544303797469,0.625
14600,110225,468.94666666666666,309.0,309.0,231.6170666666667,194.76,194.76,1347.0,0.03683544303797469,0.7142857142857143
14700,110985,-32.52000000000001,93.0,93.0,229.3328,214.74,214.74,1347.0,0.03632911392405064,0.625
14800,111754,378.0,378.0,378.0,239.57960000000006,234.49,234.49,1347.0,0.03632911392405064,1.0
14900,112514,-94.37333333333333,104.0,104.0,234.03839999999997,223.16,223.16,1347.0,0.03632911392405064,0.625
15000,113272,325.14666666666665,284.0,284.0,235.06693333333334,212.94,212.94,1347.0,0.03632911392405064,0.625
15100,114030,329.15999999999997,207.0,207.0,271.9406666666667,229.83,229.83,1347.0,0.03632911392405064,0.625
15200,114794,176.53333333333333,78.0,78.0,215.86293333333336,202.62,202.62,1347.0,0.03582278481012659,0.625
15300,115557,140.0933333333333,189.0,189.0,254.80306666666667,232.07,232.07,1347.0,0.03582278481012659,0.625
15400,116328,75.30666666666663,172.0,172.0,235.10373333333328,231.88,231.88,1347.0,0.03582278481012659,0.625
15500,117099,-10.346666666666678,102.0,102.0,238.2344,232.8,232.8,1347.0,0.03582278481012659,0.8333333333333334
15600,117871,180.2,139.0,139.0,236.79199999999997,220.72,220.72,1347.0,0.03582278481012659,0.625
15700,118634,351.56,157.0,157.0,239.26133333333334,215.76,215.76,1347.0,0.03582278481012659,0.625
15800,119413,298.12,187.0,187.0,242.82693333333333,217.72,217.72,1347.0,0.03531645569620254,0.8333333333333334
15900,120180,250.32,318.0,318.0,263.10400000000004,231.32,231.32,1347.0,0.03531645569620254,0.625
16000,120938,259.9466666666667,120.0,120.0,263.5121333333333,234.35,234.35,1347.0,0.03531645569620254,0.7142857142857143
16100,121700,-4.493333333333354,181.0,181.0,254.99226666666667,240.46,240.46,1347.0,0.03531645569620254,0.625
16200,122473,225.04,212.0,212.0,272.3549333333333,224.16,224.16,1347.0,0.03531645569620254,0.625
16300,123248,156.36,207.0,207.0,238.28600000000003,227.13,227.13,1347.0,0.034810126582278486,0.625
16400,124015,132.0,132.0,132.0,281.66133333333335,233.16,233.16,1347.0,0.034810126582278486,1.0
16500,124789,216.34666666666666,244.0,244.0,283.7326666666667,263.91,263.91,1347.0,0.034810126582278486,0.625
16600,125565,184.84,207.0,207.0,260.6152,243.42,243.42,1347.0,0.034810126582278486,0.625
16700,126342,45.146666666666675,130.0,130.0,258.7477333333334,250.42,250.42,1347.0,0.034810126582278486,0.625
16800,127121,328.61333333333334,402.0,402.0,281.05080000000004,245.77,245.77,1347.0,0.034303797468354436,0.625
16900,127888,212.38666666666666,175.0,175.0,267.6182666666666,239.97,239.97,1347.0,0.034303797468354436,0.8333333333333334
17000,128665,267.8666666666667,260.0,260.0,285.9302666666666,229.41,229.41,1347.0,0.034303797468354436,0.625
17100,129432,303.4,231.0,231.0,258.6446666666667,228.81,228.81,1347.0,0.034303797468354436,0.625
17200,130202,290.84000000000003,305.0,305.0,234.48426666666666,224.4,224.4,1347.0,0.034303797468354436,0.625
17300,130963,238.72000000000003,148.0,148.0,236.81893333333338,220.26,220.26,1347.0,0.034303797468354436,0.8333333333333334
17400,131744,182.87999999999997,202.0,202.0,323.15133333333335,264.61,264.61,1347.0,0.033797468354430385,0.625
17500,132515,580.6933333333334,414.0,414.0,291.6068,266.21,266.21,1347.0,0.033797468354430385,0.625
17600,133290,199.02666666666664,163.0,163.0,274.14293333333336,247.9,247.9,1347.0,0.033797468354430385,0.625
17700,134080,505.85333333333335,349.0,349.0,261.25426666666664,249.43,249.43,1347.0,0.033797468354430385,0.625
17800,134855,288.62666666666667,165.0,165.0,269.00186666666673,238.0,238.0,1347.0,0.033797468354430385,0.625
17900,135644,248.44000000000003,203.0,203.0,247.72639999999998,236.84,236.84,1347.0,0.033291139240506334,0.625
18000,136417,377.3466666666667,279.0,279.0,304.7270666666667,266.37,266.37,1347.0,0.033291139240506334,0.625
18100,137187,648.8266666666667,308.0,308.0,255.35146666666668,237.26,237.26,1347.0,0.033291139240506334,0.625
18200,137949,532.7333333333333,287.0,287.0,265.7377333333334,241.75,241.75,1347.0,0.033291139240506334,0.625
18300,138734,482.12,125.0,125.0,276.48066666666665,237.81,237.81,1347.0,0.033291139240506334,0.625
18400,139516,337.50666666666666,257.0,257.0,308.27306666666664,263.58,263.58,1347.0,0.032784810126582284,0.625
18500,140300,269.08000000000004,199.0,199.0,344.3392,277.66,277.66,1347.0,0.032784810126582284,0.7142857142857143
18600,141075,177.62666666666667,196.0,196.0,288.69013333333334,245.28,245.28,1347.0,0.032784810126582284,0.625
18700,141850,555.88,367.0,367.0,293.54040000000003,249.51,249.51,1347.0,0.032784810126582284,0.625
18800,142638,-178.32000000000005,136.0,136.0,274.8984,248.06,248.06,1347.0,0.032784810126582284,0.625
18900,143409,485.68,284.0,284.0,297.26826666666665,267.18,267.18,1347.0,0.03227848101265823,0.625
19000,144193,-37.56,161.0,161.0,284.4862666666666,247.35,247.35,1347.0,0.03227848101265823,0.625
19100,144963,272.4533333333333,350.0,350.0,296.0073333333333,262.27,262.27,1347.0,0.03227848101265823,0.625
19200,145749,616.92,517.0,517.0,268.61586666666665,256.49,256.49,1347.0,0.03227848101265823,0.625
19300,146530,344.2266666666667,187.0,187.0,341.8382666666667,282.61,282.61,1347.0,0.03227848101265823,0.625
19400,147316,486.2,331.0,331.0,303.40066666666667,269.03,269.03,1347.0,0.03227848101265823,0.625
19500,148100,291.66666666666663,183.0,183.0,292.2448,256.16,256.16,1347.0,0.03177215189873418,0.7142857142857143
19600,148880,317.41333333333336,262.0,262.0,314.04786666666666,266.23,266.23,1347.0,0.03177215189873418,0.625
19700,149660,312.09333333333336,225.0,225.0,308.44960000000003,269.42,269.42,1347.0,0.03177215189873418,0.625
19800,150434,199.54666666666665,298.0,298.0,320.56493333333333,263.69,263.69,1347.0,0.03177215189873418,0.7142857142857143
19900,151222,16.426666666666705,156.0,156.0,289.9694666666666,254.65,254.65,1347.0,0.03177215189873418,0.625
20000,152000,397.2,304.0,304.0,310.9030666666667,268.75,268.75,1347.0,0.03126582278481013,0.625
20100,152786,120.38666666666666,175.0,175.0,310.0241333333334,262.31,262.31,1347.0,0.03126582278481013,0.7142857142857143
20200,153565,-183.94666666666672,198.0,198.0,261.03453333333334,251.77,251.77,1347.0,0.03126582278481013,0.625
20300,154348,505.20000000000005,344.0,344.0,310.2142666666667,266.33,266.33,1347.0,0.03126582278481013,0.625
20400,155136,102.54666666666665,311.0,311.0,269.4914666666667,268.8,268.8,1347.0,0.03126582278481013,0.625
20500,155921,287.2133333333333,281.0,281.0,302.12760000000003,256.65,256.65,1347.0,0.030759493670886078,0.625
20600,156707,298.81333333333333,177.0,177.0,293.658,262.49,262.49,1347.0,0.030759493670886078,0.625
20700,157489,767.8533333333334,525.0,525.0,307.4825333333333,266.57,266.57,1347.0,0.030759493670886078,0.625
20800,158277,89.90666666666664,357.0,357.0,267.07039999999995,250.86,250.86,1347.0,0.030759493670886078,0.625
20900,159051,356.18666666666667,340.0,340.0,342.35146666666674,284.86,284.86,1347.0,0.030759493670886078,0.625
21000,159842,399.74666666666667,237.0,237.0,303.5198666666667,258.89,258.89,1347.0,0.030253164556962028,0.625
21100,160634,512.2666666666667,366.0,366.0,273.87986666666666,252.21,252.21,1347.0,0.030253164556962028,0.625
21200,161418,263.8933333333333,166.0,166.0,327.99626666666666,272.9,272.9,1347.0,0.030253164556962028,0.625
21300,162198,427.5066666666667,117.0,117.0,319.7721333333334,255.31,255.31,1347.0,0.030253164556962028,0.625
21400,162978,739.2266666666667,540.0,540.0,331.7554666666667,281.38,281.38,1347.0,0.030253164556962028,0.625
21500,163751,397.8933333333333,404.0,404.0,321.45640000000003,280.67,280.67,1347.0,0.030253164556962028,0.625
21600,164533,37.45333333333333,199.0,199.0,290.06933333333336,263.58,263.58,1347.0,0.029746835443037977,0.7142857142857143
21700,165309,328.25333333333333,355.0,355.0,301.9452,285.97,285.97,1347.0,0.029746835443037977,0.625
21800,166095,24.893333333333345,125.0,125.0,307.6618666666667,276.92,276.92,1347.0,0.029746835443037977,0.7142857142857143
21900,166874,236.73333333333332,187.0,187.0,308.8953333333333,276.15,276.15,1347.0,0.029746835443037977,0.8333333333333334
22000,167657,543.6533333333333,256.0,256.0,290.9289333333333,254.85,254.85,1347.0,0.029746835443037977,0.625
22100,168448,496.52000000000004,359.0,359.0,288.46093333333334,261.61,261.61,1347.0,0.029240506329113927,0.625
22200,169236,442.96000000000004,276.0,276.0,351.02933333333334,297.4,297.4,1407.0,0.029240506329113927,0.625
22300,170023,244.53333333333333,120.0,120.0,348.8601333333333,296.95,296.95,1407.0,0.029240506329113927,0.625
22400,170813,319.61333333333334,223.0,223.0,344.6517333333333,281.42,281.42,1407.0,0.029240506329113927,0.625
22500,171601,433.5733333333334,348.0,348.0,353.6498666666667,295.82,295.82,1407.0,0.029240506329113927,0.625
22600,172393,325.49333333333334,268.0,268.0,314.9762666666667,272.62,272.62,1407.0,0.02873417721518988,0.625
22700,173184,242.71999999999997,264.0,264.0,299.8066666666666,268.06,268.06,1407.0,0.02873417721518988,0.625
22800,173964,389.91999999999996,312.0,312.0,347.77013333333326,295.52,295.52,1407.0,0.02873417721518988,0.625
22900,174757,574.64,548.0,548.0,303.28826666666663,276.68,276.68,1407.0,0.02873417721518988,0.625
23000,175538,176.6,157.0,157.0,341.5905333333334,291.51,291.51,1407.0,0.02873417721518988,0.625
23100,176314,728.0533333333333,508.0,508.0,358.2106666666668,300.54,300.54,1407.0,0.028227848101265825,0.625
23200,177099,377.33333333333337,224.0,224.0,354.13053333333335,287.33,287.33,1407.0,0.028227848101265825,0.625
23300,177884,901.64,727.0,727.0,359.22399999999993,296.06,296.06,1407.0,0.028227848101265825,0.625
23400,178674,405.1333333333333,363.0,363.0,317.61653333333334,277.28,277.28,1407.0,0.028227848101265825,0.625
23500,179457,390.92,227.0,227.0,340.55439999999993,279.98,279.98,1407.0,0.028227848101265825,0.625
23600,180247,456.33333333333337,227.0,227.0,335.3592,279.8,279.8,1407.0,0.027721518987341775,0.625
23700,181037,151.6933333333333,149.0,149.0,370.49280000000005,311.96,311.96,1407.0,0.027721518987341775,0.625
23800,181830,485.33333333333337,214.0,214.0,321.11560000000003,286.55,286.55,1407.0,0.027721518987341775,0.625
23900,182615,269.62666666666667,120.0,120.0,316.8914666666667,280.08,280.08,1407.0,0.027721518987341775,0.625
24000,183400,371.96000000000004,317.0,317.0,349.47360000000003,301.94,301.94,1407.0,0.027721518987341775,0.625
24100,184191,408.71999999999997,484.0,484.0,356.7738666666667,291.38,291.38,1407.0,0.027721518987341775,0.625
24200,184976,488.56000000000006,202.0,202.0,356.1878666666666,296.75,296.75,1407.0,0.02721518987341772,0.625
24300,185759,684.0666666666666,535.0,535.0,352.65386666666666,306.78,306.78,1407.0,0.02721518987341772,0.625
24400,186552,-22.880000000000024,352.0,352.0,338.8765333333333,293.2,293.2,1407.0,0.02721518987341772,0.625
24500,187343,31.879999999999995,291.0,291.0,336.9238666666666,285.43,285.43,1407.0,0.02721518987341772,0.625
24600,188137,102.02666666666667,138.0,138.0,357.00933333333325,291.68,291.68,1407.0,0.02721518987341772,0.625
24700,188917,514.5866666666667,320.0,320.0,374.2164000000001,318.45,318.45,1407.0,0.026708860759493674,0.625
24800,189704,390.62666666666667,287.0,287.0,339.80506666666673,294.08,294.08,1407.0,0.026708860759493674,0.625
24900,190500,195.58666666666667,251.0,251.0,379.38160000000005,331.04,331.04,1407.0,0.026708860759493674,0.625
25000,191294,524.84,417.0,417.0,362.4257333333334,307.69,307.69,1407.0,0.026708860759493674,0.625
25100,192078,390.78666666666663,295.0,295.0,350.14920000000006,295.79,295.79,1407.0,0.026708860759493674,0.625
25200,192870,448.0933333333333,451.0,451.0,402.6035999999999,327.59,327.59,1407.0,0.026202531645569623,0.625
