episode,steps,return_train,return_plot,actual_score,avg_train_100,avg_plot_100,avg_score_100,max_plot,ecoef,coef_dis
8600,63801,370.8333333333333,289.0,292.0,221.05799999999996,195.23,199.41,850.0,0.047551020408163266,0.6125
8700,64547,594.4666666666667,445.0,451.0,200.0133333333333,192.24,196.41,850.0,0.047551020408163266,0.6125
8800,65280,15.866666666666646,141.0,147.0,240.925,195.7,199.91,850.0,0.047551020408163266,0.6125
8900,66040,104.76666666666667,232.0,239.0,230.4886666666667,223.36,228.02,850.0,0.04738775510204082,0.6333333333333333
9000,66781,156.33333333333331,77.0,77.0,198.70933333333332,195.8,200.23,850.0,0.04738775510204082,0.6333333333333333
9100,67543,290.3666666666667,226.0,231.0,234.5143333333333,212.67,217.04,850.0,0.04738775510204082,0.6333333333333333
9200,68306,201.4666666666667,70.0,76.0,250.22366666666665,227.47,231.88,866.0,0.04738775510204082,0.6333333333333333
9300,69070,336.8,261.0,265.0,237.64700000000005,206.39,210.31,879.0,0.04738775510204082,0.6333333333333333
9400,69835,181.83333333333334,74.0,75.0,226.20966666666664,212.08,216.39,879.0,0.04722448979591837,0.6541666666666667
9500,70596,314.5333333333333,114.0,121.0,227.72733333333335,211.5,216.1,879.0,0.04722448979591837,0.6541666666666667
9600,71347,274.0,201.0,208.0,234.2226666666667,205.5,209.9,879.0,0.04722448979591837,0.6541666666666667
9700,72102,186.9,170.0,172.0,212.42966666666663,215.9,220.05,879.0,0.04722448979591837,0.6541666666666667
9800,72882,-352.96666666666664,101.0,106.0,264.09933333333333,215.92,220.07,1174.0,0.04722448979591837,0.6541666666666667
9900,73653,160.53333333333336,132.0,133.0,224.90800000000002,213.93,218.1,1174.0,0.04722448979591837,0.6541666666666667
10000,74424,51.966666666666654,167.0,169.0,264.4713333333333,213.35,217.28,1174.0,0.04706122448979592,0.675
10100,75187,452.76666666666665,268.0,273.0,246.16599999999994,218.23,222.66,1174.0,0.04706122448979592,0.675
10200,75953,155.0,155.0,160.0,222.26266666666666,213.76,218.28,1174.0,0.04706122448979592,0.675
10300,76723,111.99999999999999,225.0,231.0,238.085,210.75,214.86,1174.0,0.04706122448979592,0.675
10400,77487,-132.7,203.0,208.0,227.23933333333335,215.45,219.48,1174.0,0.04706122448979592,0.675
10500,78264,172.8,163.0,167.0,260.86133333333333,217.44,221.78,1174.0,0.046897959183673475,0.6958333333333333
10600,79027,180.0,215.0,216.0,252.68200000000002,217.29,221.6,1174.0,0.046897959183673475,0.6958333333333333
10700,79806,287.0333333333333,196.0,198.0,263.7086666666666,218.18,222.87,1174.0,0.046897959183673475,0.6958333333333333
10800,80582,133.13333333333333,120.0,121.0,284.31466666666665,219.23,223.52,1174.0,0.046897959183673475,0.6958333333333333
10900,81359,444.23333333333335,234.0,238.0,254.0993333333333,212.56,217.03,1174.0,0.046897959183673475,0.6958333333333333
11000,82145,256.2,194.0,198.0,279.2843333333333,236.97,241.52,1174.0,0.046734693877551026,0.7166666666666667
11100,82935,-767.3,139.0,145.0,265.30400000000003,206.16,210.69,1174.0,0.046734693877551026,0.7166666666666667
11200,83725,275.0,198.0,202.0,260.6816666666666,215.1,219.73,1174.0,0.046734693877551026,0.7166666666666667
11300,84515,325.90000000000003,418.0,424.0,284.75300000000004,224.82,229.34,1174.0,0.046734693877551026,0.7166666666666667
11400,85299,5.399999999999977,159.0,163.0,263.65700000000004,217.42,221.96,1174.0,0.046734693877551026,0.7166666666666667
11500,86082,593.5333333333333,502.0,503.0,265.91866666666664,214.52,218.99,1174.0,0.046571428571428576,0.7375
11600,86871,514.4333333333334,379.0,383.0,282.3626666666667,229.43,234.66,1174.0,0.046571428571428576,0.7375
11700,87650,419.8666666666667,464.0,470.0,272.31066666666663,214.36,218.92,1174.0,0.046571428571428576,0.7375
11800,88442,136.16666666666669,167.0,172.0,243.179,224.41,229.32,1174.0,0.046571428571428576,0.7375
11900,89232,961.5333333333334,958.0,966.0,318.27366666666666,247.67,252.43,1174.0,0.046571428571428576,0.7375
12000,90025,474.9333333333333,275.0,279.0,291.98600000000005,232.8,237.63,1174.0,0.046571428571428576,0.7375
12100,90806,218.40000000000003,178.0,185.0,262.2823333333333,221.5,226.46,1174.0,0.04640816326530613,0.7583333333333333
12200,91580,148.56666666666666,149.0,153.0,306.13266666666664,241.54,247.28,1174.0,0.04640816326530613,0.7583333333333333
12300,92365,460.73333333333335,279.0,285.0,275.65166666666664,233.47,238.83,1174.0,0.04640816326530613,0.7583333333333333
