episode,steps,return_train,return_plot,actual_score,avg_train_100,avg_plot_100,avg_score_100,max_plot,ecoef,coef_dis
5600,43725,220.16666666666666,74.0,78.0,296.0079333333333,184.6,186.79,923.0,0.048367346938775514,0.5083333333333333
5700,44523,261.76666666666665,152.0,153.0,298.1616666666667,185.26,187.78,923.0,0.048367346938775514,0.5083333333333333
5800,45303,227.26666666666668,226.0,228.0,278.746,168.37,170.74,923.0,0.048204081632653065,0.5291666666666667
5900,46088,122.6,155.0,159.0,266.66473333333334,183.22,185.79,923.0,0.048204081632653065,0.5291666666666667
6000,46875,380.5666666666667,141.0,143.0,278.448,175.34,178.08,923.0,0.048204081632653065,0.5291666666666667
6100,47663,-12.920000000000016,149.0,151.0,279.8918,180.7,183.44,923.0,0.048204081632653065,0.5291666666666667
6200,48448,225.2,201.0,202.0,276.6793333333333,172.67,175.63,923.0,0.048204081632653065,0.5291666666666667
6300,49244,403.30000000000007,208.0,215.0,277.11793333333327,169.54,172.26,923.0,0.048040816326530615,0.55
6400,50038,392.24,327.0,328.0,294.8022,199.36,202.11,923.0,0.048040816326530615,0.55
6500,50834,253.92000000000002,115.0,116.0,271.7922666666667,180.36,183.28,923.0,0.048040816326530615,0.55
6600,51631,159.57333333333332,150.0,151.0,287.59073333333333,172.77,175.72,923.0,0.048040816326530615,0.55
6700,52426,392.46666666666664,195.0,199.0,285.7855333333333,190.18,192.9,923.0,0.048040816326530615,0.55
6800,53221,337.26666666666665,226.0,227.0,285.2196666666667,183.32,186.12,923.0,0.048040816326530615,0.55
6900,54022,153.05333333333334,109.0,114.0,303.5079333333333,197.39,200.11,923.0,0.047877551020408166,0.5708333333333333
7000,54819,420.73333333333335,160.0,162.0,274.45980000000003,179.05,181.77,923.0,0.047877551020408166,0.5708333333333333
7100,55614,443.26666666666665,165.0,165.0,298.7732666666667,184.66,187.4,923.0,0.047877551020408166,0.5708333333333333
7200,56415,395.6666666666667,156.0,159.0,311.4262,185.73,188.67,923.0,0.047877551020408166,0.5708333333333333
7300,57213,301.6,193.0,194.0,278.32713333333334,175.32,178.06,923.0,0.047877551020408166,0.5708333333333333
7400,58010,342.4266666666667,276.0,284.0,295.3444,187.31,190.59,923.0,0.047714285714285716,0.5916666666666667
7500,58809,495.6333333333333,282.0,284.0,304.0509333333333,189.21,192.35,923.0,0.047714285714285716,0.5916666666666667
7600,59605,297.1533333333333,153.0,158.0,327.1004,206.03,209.6,923.0,0.047714285714285716,0.5916666666666667
7700,60401,156.95333333333332,164.0,165.0,313.3401333333333,188.86,192.48,923.0,0.047714285714285716,0.5916666666666667
7800,61199,334.75333333333333,119.0,123.0,298.2753333333333,184.14,187.04,923.0,0.047714285714285716,0.5916666666666667
7900,61998,449.9666666666667,238.0,242.0,330.0436,206.37,209.64,923.0,0.047551020408163266,0.6125
8000,62800,201.90666666666664,181.0,185.0,309.89893333333333,198.92,202.43,1268.0,0.047551020408163266,0.6125
8100,63599,435.9333333333333,225.0,231.0,330.4191333333333,206.25,210.4,1268.0,0.047551020408163266,0.6125
8200,64399,725.3,254.0,255.0,342.75433333333336,221.06,224.73,1268.0,0.047551020408163266,0.6125
8300,65197,202.51333333333335,155.0,159.0,300.9785333333333,183.71,187.3,1268.0,0.047551020408163266,0.6125
8400,65995,598.0666666666667,302.0,311.0,340.6099999999999,214.23,218.23,1268.0,0.04738775510204082,0.6333333333333333
8500,66794,556.8333333333334,368.0,374.0,352.5448,221.68,225.67,1268.0,0.04738775510204082,0.6333333333333333
8600,67593,256.4533333333333,162.0,166.0,338.0981333333333,207.43,211.01,1268.0,0.04738775510204082,0.6333333333333333
8700,68394,426.5,254.0,262.0,336.8067333333334,215.26,219.06,1268.0,0.04738775510204082,0.6333333333333333
8800,69196,312.24,168.0,172.0,336.2994666666666,212.67,216.42,1268.0,0.04738775510204082,0.6333333333333333
8900,69997,430.33333333333337,190.0,199.0,360.8431333333334,230.64,234.68,1268.0,0.04722448979591837,0.6541666666666667
9000,70800,299.53333333333336,208.0,210.0,357.9839333333332,227.35,231.44,1268.0,0.04722448979591837,0.6541666666666667
9100,71600,545.2,300.0,304.0,374.11266666666654,230.58,234.62,1268.0,0.04722448979591837,0.6541666666666667
9200,72400,289.99333333333334,125.0,129.0,329.35693333333336,209.07,213.14,1268.0,0.04722448979591837,0.6541666666666667
9300,73201,285.67333333333335,221.0,222.0,361.10493333333324,219.05,223.01,1268.0,0.04722448979591837,0.6541666666666667
9400,74002,53.153333333333336,130.0,141.0,341.8285333333333,202.09,205.96,1268.0,0.04706122448979592,0.675
9500,74805,224.8,168.0,172.0,362.49373333333335,221.88,225.58,1268.0,0.04706122448979592,0.675
9600,75605,447.52,392.0,401.0,342.42253333333326,217.9,222.09,1268.0,0.04706122448979592,0.675
9700,76406,522.3666666666667,323.0,328.0,364.983,225.76,229.78,1268.0,0.04706122448979592,0.675
9800,77206,335.3333333333333,163.0,164.0,371.60580000000004,233.33,237.73,1268.0,0.04706122448979592,0.675
9900,78007,557.2533333333333,468.0,476.0,371.96873333333343,219.47,223.88,1268.0,0.046897959183673475,0.6958333333333333
10000,78808,229.60000000000002,130.0,138.0,325.4859333333333,197.03,201.45,1268.0,0.046897959183673475,0.6958333333333333
10100,79609,225.57333333333332,164.0,166.0,356.64186666666666,217.71,222.05,1268.0,0.046897959183673475,0.6958333333333333
10200,80410,493.52666666666664,383.0,386.0,338.7404,206.57,211.17,1268.0,0.046897959183673475,0.6958333333333333
10300,81210,469.66666666666663,301.0,304.0,346.12239999999997,214.4,218.85,1268.0,0.046897959183673475,0.6958333333333333
10400,82010,605.2666666666667,417.0,421.0,369.77493333333337,224.42,228.99,1268.0,0.046734693877551026,0.7166666666666667
10500,82813,488.06666666666666,280.0,287.0,398.9118666666667,250.58,255.65,1268.0,0.046734693877551026,0.7166666666666667
10600,83614,306.82666666666665,231.0,234.0,352.0486000000001,222.22,226.98,1268.0,0.046734693877551026,0.7166666666666667
10700,84414,203.27333333333334,111.0,117.0,375.0918666666667,247.07,251.91,1268.0,0.046734693877551026,0.7166666666666667
10800,85213,245.53333333333333,188.0,194.0,368.46766666666656,213.35,217.86,1268.0,0.046734693877551026,0.7166666666666667
10900,86013,283.68666666666667,228.0,230.0,370.9517333333333,229.25,233.65,1268.0,0.046734693877551026,0.7166666666666667
11000,86810,502.5,190.0,195.0,398.33013333333326,238.5,243.59,1268.0,0.046571428571428576,0.7375
11100,87610,305.4666666666667,115.0,119.0,364.0244,213.96,219.19,1268.0,0.046571428571428576,0.7375
11200,88411,660.9933333333333,455.0,461.0,374.4726666666667,230.41,235.73,1268.0,0.046571428571428576,0.7375
11300,89211,154.26666666666665,68.0,72.0,396.5938666666667,238.77,243.91,1268.0,0.046571428571428576,0.7375
11400,90012,213.50666666666666,156.0,159.0,413.1364,247.05,252.15,1268.0,0.046571428571428576,0.7375
11500,90810,574.9666666666667,205.0,207.0,367.43573333333336,222.7,227.6,1268.0,0.04640816326530613,0.7583333333333333
11600,91610,317.83333333333337,158.0,162.0,391.07633333333337,236.32,241.74,1268.0,0.04640816326530613,0.7583333333333333
11700,92413,321.0133333333333,221.0,227.0,409.73273333333333,242.71,247.75,1268.0,0.04640816326530613,0.7583333333333333
11800,93213,480.36,189.0,198.0,386.50173333333333,231.02,236.54,1268.0,0.04640816326530613,0.7583333333333333
11900,94010,595.5333333333333,257.0,259.0,386.80486666666656,240.26,245.61,1268.0,0.04640816326530613,0.7583333333333333
12000,94809,469.0333333333333,164.0,165.0,383.6844666666667,234.09,239.41,1268.0,0.04624489795918368,0.7791666666666667
12100,95608,252.23333333333332,116.0,122.0,399.0014666666666,231.69,236.89,1268.0,0.04624489795918368,0.7791666666666667
12200,96408,522.1,130.0,133.0,414.6814,245.61,250.76,1268.0,0.04624489795918368,0.7791666666666667
12300,97209,559.8666666666667,275.0,280.0,413.62566666666675,241.28,246.64,1268.0,0.04624489795918368,0.7791666666666667
12400,98005,64.08666666666667,129.0,135.0,407.0283333333333,231.03,236.03,1268.0,0.04624489795918368,0.7791666666666667
12500,98807,435.0,161.0,166.0,427.4746666666667,253.4,258.48,1268.0,0.04608163265306123,0.8
12600,99609,376.72,365.0,372.0,413.6936,249.68,255.12,1268.0,0.04608163265306123,0.8
12700,100409,554.0866666666667,370.0,375.0,410.3208000000001,240.8,246.33,1268.0,0.04608163265306123,0.8
12800,101211,321.26666666666665,195.0,199.0,413.6480666666668,244.79,250.16,1268.0,0.04608163265306123,0.8
12900,102013,169.2,140.0,144.0,392.4485333333333,238.54,244.39,1268.0,0.04608163265306123,0.8
13000,102814,560.7,229.0,239.0,435.1624666666665,249.61,255.21,1268.0,0.04591836734693878,0.8
13100,103616,479.00666666666666,183.0,190.0,425.91306666666674,250.31,255.88,1268.0,0.04591836734693878,0.8
13200,104416,766.0666666666666,392.0,400.0,435.7377333333334,269.81,275.35,1268.0,0.04591836734693878,0.8
13300,105217,521.94,386.0,387.0,415.1593333333333,249.69,255.1,1268.0,0.04591836734693878,0.8
13400,106018,273.97333333333336,184.0,187.0,404.5272,233.63,238.75,1268.0,0.04591836734693878,0.8
13500,106819,208.3,119.0,122.0,420.7199333333333,261.22,266.58,1268.0,0.04575510204081633,0.8
13600,107620,358.24666666666667,220.0,224.0,438.2964666666666,237.49,243.04,1268.0,0.04575510204081633,0.8
13700,108423,535.4000000000001,194.0,199.0,428.10360000000003,249.37,255.1,1282.0,0.04575510204081633,0.8
13800,109224,528.6600000000001,400.0,407.0,434.74553333333347,260.28,266.06,1282.0,0.04575510204081633,0.8
13900,110024,399.6333333333333,337.0,346.0,427.4626,242.49,248.39,1282.0,0.04575510204081633,0.8
14000,110824,246.32,117.0,123.0,431.5801333333334,249.46,254.92,1282.0,0.04559183673469388,0.8
14100,111625,399.49333333333334,273.0,283.0,464.3972666666668,280.36,286.09,1282.0,0.04559183673469388,0.8
14200,112426,758.4666666666667,211.0,216.0,430.12333333333333,249.89,255.53,1282.0,0.04559183673469388,0.8
14300,113224,639.6866666666667,370.0,375.0,430.20626666666664,262.67,267.97,1282.0,0.04559183673469388,0.8
14400,114022,67.81333333333335,113.0,117.0,400.6420666666667,229.54,235.22,1282.0,0.04559183673469388,0.8
14500,114823,431.66666666666663,113.0,120.0,404.5952666666667,254.91,260.44,1282.0,0.04542857142857143,0.8
14600,115622,538.3,197.0,199.0,425.1462,237.18,242.52,1282.0,0.04542857142857143,0.8
14700,116420,534.9666666666667,189.0,196.0,430.64179999999993,264.89,270.29,1282.0,0.04542857142857143,0.8
14800,117220,122.45333333333335,178.0,183.0,431.8906666666667,276.09,281.5,1282.0,0.04542857142857143,0.8
14900,118021,574.5333333333333,378.0,383.0,438.53086666666655,262.58,267.83,1282.0,0.04542857142857143,0.8
15000,118825,416.66666666666663,242.0,247.0,443.5890000000001,268.54,273.96,1282.0,0.04526530612244898,0.8
15100,119625,569.5666666666667,273.0,278.0,438.10133333333323,269.02,274.34,1282.0,0.04526530612244898,0.8
15200,120424,578.9333333333334,351.0,358.0,434.9786666666667,260.51,265.47,1282.0,0.04526530612244898,0.8
15300,121226,301.4266666666667,153.0,161.0,434.5219333333334,254.1,259.27,1282.0,0.04526530612244898,0.8
15400,122026,235.39999999999998,73.0,77.0,452.0974,271.05,276.72,1282.0,0.04526530612244898,0.8
15500,122825,722.1666666666667,513.0,518.0,448.6523333333334,266.73,272.04,1282.0,0.04526530612244898,0.8
15600,123624,246.36,115.0,117.0,416.6135333333334,254.75,259.89,1282.0,0.04510204081632653,0.8
15700,124425,275.46,181.0,186.0,428.26753333333335,265.43,271.02,1282.0,0.04510204081632653,0.8
15800,125229,343.76666666666665,244.0,248.0,469.2446666666667,277.69,282.88,1282.0,0.04510204081632653,0.8
15900,126027,494.9333333333333,334.0,342.0,439.01313333333337,240.91,246.45,1282.0,0.04510204081632653,0.8
16000,126832,377.0333333333333,250.0,258.0,463.7920666666666,272.67,277.64,1282.0,0.04510204081632653,0.8
16100,127633,438.0466666666667,241.0,247.0,487.79253333333327,305.42,310.86,1282.0,0.04493877551020409,0.8
16200,128434,827.0,528.0,531.0,466.4201333333333,279.82,285.71,1282.0,0.04493877551020409,0.8
16300,129236,329.87333333333333,178.0,183.0,427.50853333333333,245.8,250.93,1282.0,0.04493877551020409,0.8
16400,130036,367.68666666666667,146.0,150.0,451.26099999999997,253.14,258.72,1282.0,0.04493877551020409,0.8
16500,130837,355.9133333333333,285.0,290.0,447.00073333333336,265.01,270.15,1282.0,0.04493877551020409,0.8
16600,131639,532.6666666666667,229.0,236.0,490.1987333333333,275.87,281.28,1282.0,0.04477551020408163,0.8
16700,132439,245.75333333333333,153.0,160.0,461.8756000000001,260.01,265.6,1282.0,0.04477551020408163,0.8
16800,133240,104.98,89.0,93.0,477.39300000000003,289.61,295.22,1282.0,0.04477551020408163,0.8
16900,134046,462.9533333333333,294.0,297.0,430.33606666666657,259.81,265.36,1282.0,0.04477551020408163,0.8
17000,134845,535.2,388.0,394.0,479.60973333333334,275.42,280.69,1282.0,0.04477551020408163,0.8
17100,135645,388.9266666666666,165.0,175.0,453.48113333333333,255.69,260.47,1282.0,0.04461224489795919,0.8
17200,136445,416.02666666666664,246.0,250.0,486.48079999999993,297.78,302.8,1497.0,0.04461224489795919,0.8
17300,137252,271.88666666666666,151.0,160.0,444.7619333333334,259.22,264.24,1497.0,0.04461224489795919,0.8
17400,138052,410.33333333333337,152.0,154.0,456.6152666666666,276.22,281.71,1497.0,0.04461224489795919,0.8
17500,138853,305.53333333333336,158.0,160.0,446.24159999999995,265.2,270.14,1497.0,0.04461224489795919,0.8
17600,139657,273.1,159.0,162.0,461.1384,263.31,268.08,1497.0,0.04444897959183674,0.8
17700,140458,858.9333333333334,479.0,488.0,469.89293333333336,280.13,285.67,1497.0,0.04444897959183674,0.8
17800,141258,594.5,230.0,235.0,464.0805999999999,274.99,280.64,1497.0,0.04444897959183674,0.8
17900,142058,536.4666666666667,261.0,264.0,463.6982,286.05,291.47,1497.0,0.04444897959183674,0.8
18000,142860,663.8,369.0,373.0,458.2992,271.17,276.45,1497.0,0.04444897959183674,0.8
18100,143661,357.97333333333336,230.0,238.0,465.13779999999997,263.23,268.5,1497.0,0.04428571428571429,0.8
18200,144466,290.5733333333333,229.0,239.0,472.20466666666675,275.12,280.4,1497.0,0.04428571428571429,0.8
18300,145268,545.6666666666666,223.0,228.0,465.1554666666666,280.68,285.62,1497.0,0.04428571428571429,0.8
18400,146069,437.19999999999993,159.0,167.0,474.70153333333326,275.46,280.96,1497.0,0.04428571428571429,0.8
18500,146869,576.0333333333333,243.0,247.0,482.4776,286.51,291.74,1497.0,0.04428571428571429,0.8
18600,147670,648.7666666666667,387.0,390.0,511.3563333333334,305.62,311.15,1497.0,0.04412244897959184,0.8
18700,148470,756.0666666666666,500.0,504.0,475.37433333333337,281.74,287.14,1497.0,0.04412244897959184,0.8
18800,149270,525.8333333333334,157.0,165.0,470.2103333333334,263.08,268.81,1497.0,0.04412244897959184,0.8
18900,150070,588.5,243.0,247.0,476.83113333333336,269.22,274.88,1497.0,0.04412244897959184,0.8
19000,150871,337.7066666666667,200.0,207.0,476.43673333333334,282.61,288.35,1497.0,0.04412244897959184,0.8
19100,151680,467.4,181.0,187.0,480.72780000000006,284.64,290.54,1497.0,0.04395918367346939,0.8
19200,152481,539.9266666666667,340.0,347.0,449.93519999999995,269.54,274.89,1497.0,0.04395918367346939,0.8
19300,153282,675.6666666666666,430.0,438.0,412.6041333333332,253.63,259.43,1497.0,0.04395918367346939,0.8
19400,154085,448.6,315.0,317.0,463.1479333333333,281.38,287.06,1497.0,0.04395918367346939,0.8
19500,154885,232.0,156.0,162.0,482.18300000000005,282.0,288.11,1497.0,0.04395918367346939,0.8
19600,155689,318.98,220.0,224.0,460.5303333333334,266.58,272.41,1497.0,0.04379591836734694,0.8
19700,156488,530.6133333333333,461.0,465.0,459.7842,261.05,266.58,1497.0,0.04379591836734694,0.8
19800,157288,330.90666666666664,120.0,122.0,502.83886666666666,298.1,303.66,1497.0,0.04379591836734694,0.8
19900,158089,499.28666666666663,336.0,341.0,467.44,276.54,283.08,1497.0,0.04379591836734694,0.8
20000,158892,810.9066666666666,566.0,572.0,473.8192666666668,273.84,279.46,1497.0,0.04379591836734694,0.8
20100,159696,368.26666666666665,158.0,166.0,477.0674000000001,281.0,286.87,1497.0,0.04379591836734694,0.8
20200,160498,428.1333333333333,223.0,231.0,477.9046666666667,282.17,288.24,1497.0,0.04363265306122449,0.8
20300,161302,462.5333333333333,256.0,263.0,465.50833333333327,277.23,283.24,1497.0,0.04363265306122449,0.8
20400,162103,477.9,207.0,210.0,462.6369333333333,259.58,265.25,1497.0,0.04363265306122449,0.8
20500,162906,363.0533333333334,261.0,265.0,454.5254666666667,263.62,269.61,1497.0,0.04363265306122449,0.8
20600,163711,364.64,253.0,259.0,486.8140666666667,286.32,291.99,1497.0,0.04363265306122449,0.8
20700,164511,431.6,177.0,179.0,449.0764,260.78,266.19,1497.0,0.04346938775510204,0.8
20800,165315,559.3333333333333,190.0,199.0,464.2845333333334,279.07,285.12,1497.0,0.04346938775510204,0.8
20900,166126,570.2666666666667,288.0,298.0,489.56026666666673,312.39,318.28,1497.0,0.04346938775510204,0.8
21000,166927,557.8,333.0,341.0,460.04126666666673,270.66,276.2,1497.0,0.04346938775510204,0.8
21100,167728,224.34666666666666,156.0,161.0,507.37173333333334,311.59,317.39,1497.0,0.04346938775510204,0.8
21200,168536,543.7666666666667,288.0,295.0,461.0278,287.6,293.28,1497.0,0.04330612244897959,0.8
21300,169341,533.3,265.0,267.0,461.30026666666663,272.85,278.99,1497.0,0.04330612244897959,0.8
21400,170142,617.7333333333333,336.0,342.0,496.0859333333333,289.15,295.01,1497.0,0.04330612244897959,0.8
21500,170944,241.47333333333333,282.0,286.0,506.74586666666664,293.51,299.71,1497.0,0.04330612244897959,0.8
21600,171746,363.5333333333333,167.0,171.0,463.32300000000004,262.13,268.07,1497.0,0.04330612244897959,0.8
21700,172549,426.06666666666666,460.0,466.0,466.43353333333334,278.24,284.18,1497.0,0.04314285714285714,0.8
21800,173350,415.34666666666664,155.0,163.0,482.6604666666666,282.78,288.73,1497.0,0.04314285714285714,0.8
21900,174150,447.1333333333333,197.0,202.0,459.94773333333336,270.75,276.77,1497.0,0.04314285714285714,0.8
22000,174952,433.4866666666667,345.0,351.0,474.97839999999997,284.67,290.89,1497.0,0.04314285714285714,0.8
22100,175753,405.8333333333333,172.0,180.0,448.80213333333336,257.45,263.2,1497.0,0.04314285714285714,0.8
22200,176558,647.1666666666666,402.0,408.0,462.14293333333336,271.82,277.89,1497.0,0.04297959183673469,0.8
22300,177360,482.2,485.0,491.0,464.26633333333325,268.91,275.35,1497.0,0.04297959183673469,0.8
22400,178162,308.0733333333333,264.0,267.0,481.88719999999995,282.34,288.5,1497.0,0.04297959183673469,0.8
22500,178962,426.8,233.0,238.0,449.9250666666667,262.23,268.29,1497.0,0.04297959183673469,0.8
22600,179765,516.0266666666666,354.0,359.0,493.9959999999999,293.65,300.24,1497.0,0.04297959183673469,0.8
22700,180580,838.6333333333333,534.0,539.0,466.6834000000001,296.91,302.85,1497.0,0.04281632653061225,0.8
22800,181378,447.96000000000004,254.0,261.0,472.6484,283.46,289.3,1497.0,0.04281632653061225,0.8
22900,182178,439.5333333333333,341.0,352.0,468.96653333333336,308.6,314.33,1497.0,0.04281632653061225,0.8
23000,182984,650.4666666666667,452.0,464.0,476.3041333333333,279.18,285.31,1497.0,0.04281632653061225,0.8
23100,183784,326.5333333333333,110.0,113.0,466.95566666666673,272.82,278.74,1497.0,0.04281632653061225,0.8
23200,184586,512.8066666666667,501.0,511.0,474.4708,271.0,276.51,1497.0,0.0426530612244898,0.8
23300,185387,394.6333333333333,158.0,162.0,435.0805333333333,255.45,261.03,1497.0,0.0426530612244898,0.8
23400,186203,503.82666666666665,295.0,295.0,490.1969333333334,284.14,290.12,1497.0,0.0426530612244898,0.8
23500,187006,149.28,182.0,191.0,465.8294666666667,283.29,289.77,1497.0,0.0426530612244898,0.8
23600,187808,362.3266666666667,197.0,201.0,459.68733333333336,278.7,285.21,1497.0,0.0426530612244898,0.8
23700,188608,412.7,228.0,237.0,499.2278,277.95,284.06,1497.0,0.04248979591836735,0.8
23800,189410,288.4266666666667,282.0,283.0,469.43053333333336,284.11,290.17,1497.0,0.04248979591836735,0.8
23900,190213,839.3666666666667,437.0,444.0,465.0316666666668,276.9,283.24,1497.0,0.04248979591836735,0.8
24000,191019,386.62666666666667,299.0,299.0,462.94186666666667,283.41,289.54,1497.0,0.04248979591836735,0.8
24100,191823,746.5,328.0,339.0,455.892,271.39,278.02,1497.0,0.04248979591836735,0.8
24200,192623,993.9533333333334,903.0,912.0,472.6007333333333,267.32,273.6,1497.0,0.0423265306122449,0.8
24300,193433,510.5,230.0,232.0,462.03873333333337,281.62,288.08,1497.0,0.0423265306122449,0.8
24400,194233,590.2,519.0,528.0,454.3456666666666,271.75,278.0,1497.0,0.0423265306122449,0.8
24500,195036,413.9266666666666,223.0,233.0,479.10906666666665,285.47,291.9,1497.0,0.0423265306122449,0.8
24600,195840,530.3066666666666,317.0,324.0,473.4564,289.4,295.98,1497.0,0.0423265306122449,0.8
24700,196641,873.8,625.0,634.0,466.58253333333334,281.37,287.54,1497.0,0.04216326530612245,0.8
